"","mp.top.term","MGI.ID","MP.ID","MP.Term","mp.description","TS28.mutant.expression.detected","hp.top.term","HPO.superclass.description","mp.top.description"
"458","MP:0005378","MGI:1276116","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"459","MP:0005378","MGI:1276116","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"460","MP:0005378","MGI:1276116","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"461","MP:0005378","MGI:95522","MP:0011260","abnormal head mesenchyme morphology","growth/size/body region phenotype","No","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"462","MP:0005378","MGI:95522","MP:0011260","abnormal head mesenchyme morphology","growth/size/body region phenotype","No","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"463","MP:0005378","MGI:95522","MP:0011260","abnormal head mesenchyme morphology","growth/size/body region phenotype","No","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"464","MP:0005378","MGI:1270862","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"465","MP:0005378","MGI:1270862","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"466","MP:0005378","MGI:1270862","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"467","MP:0005378","MGI:87871","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"468","MP:0005378","MGI:87871","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"469","MP:0005378","MGI:87871","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"470","MP:0005378","MGI:2679260","MP:0001699","increased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"471","MP:0005378","MGI:2679260","MP:0001699","increased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"472","MP:0005378","MGI:2679260","MP:0001699","increased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"473","MP:0005378","MGI:99433","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"474","MP:0005378","MGI:99433","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"475","MP:0005378","MGI:99433","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"476","MP:0005378","MGI:96067","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"477","MP:0005378","MGI:96067","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"478","MP:0005378","MGI:96067","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"479","MP:0005378","MGI:88381","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"480","MP:0005378","MGI:88381","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"481","MP:0005378","MGI:88381","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"482","MP:0005378","MGI:88276","MP:0000346","broad head","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"483","MP:0005378","MGI:88276","MP:0000346","broad head","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"484","MP:0005378","MGI:88276","MP:0000346","broad head","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"485","MP:0005378","MGI:88177","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"486","MP:0005378","MGI:88177","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"487","MP:0005378","MGI:88177","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"488","MP:0005378","MGI:2148922","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"489","MP:0005378","MGI:2148922","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"490","MP:0005378","MGI:2148922","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"491","MP:0005378","MGI:1099809","MP:0013264","tongue ankylosis","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"492","MP:0005378","MGI:1099809","MP:0013264","tongue ankylosis","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"493","MP:0005378","MGI:1099809","MP:0013264","tongue ankylosis","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"494","MP:0005378","MGI:96242","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"495","MP:0005378","MGI:96242","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"496","MP:0005378","MGI:96242","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"497","MP:0005378","MGI:95522","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"498","MP:0005378","MGI:95522","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"499","MP:0005378","MGI:95522","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"500","MP:0005378","MGI:99560","MP:0000763","abnormal filiform papillae morphology","growth/size/body region phenotype","No","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"501","MP:0005378","MGI:99560","MP:0000763","abnormal filiform papillae morphology","growth/size/body region phenotype","No","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"502","MP:0005378","MGI:99560","MP:0000763","abnormal filiform papillae morphology","growth/size/body region phenotype","No","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"503","MP:0005378","MGI:1859866","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"504","MP:0005378","MGI:1859866","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"505","MP:0005378","MGI:1859866","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"506","MP:0005378","MGI:102551","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"507","MP:0005378","MGI:102551","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"508","MP:0005378","MGI:102551","MP:0001698","decreased embryo size","growth/size/body region phenotype","No","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"509","MP:0005378","MGI:1334448","MP:0000433","microcephaly","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"510","MP:0005378","MGI:1334448","MP:0000433","microcephaly","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"511","MP:0005378","MGI:1334448","MP:0000433","microcephaly","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"512","MP:0005378","MGI:97513","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"513","MP:0005378","MGI:97513","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"514","MP:0005378","MGI:97513","MP:0001698","decreased embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"515","MP:0005378","MGI:1927237","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0000924","Abnormality of the skeletal system","growth/size/body region phenotype"
"516","MP:0005378","MGI:1927237","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001197","Abnormality of prenatal development or birth","growth/size/body region phenotype"
"517","MP:0005378","MGI:1927237","MP:0001697","abnormal embryo size","growth/size/body region phenotype","Yes","HP:0001507","Growth abnormality","growth/size/body region phenotype"
"518","MP:0005379","MGI:2176159","MP:0001147","small testis","endocrine/exocrine gland phenotype","Yes","HP:0000769","Abnormality of the breast","endocrine/exocrine gland phenotype"
"519","MP:0005379","MGI:2176159","MP:0001147","small testis","endocrine/exocrine gland phenotype","Yes","HP:0000818","Abnormality of the endocrine system","endocrine/exocrine gland phenotype"
"520","MP:0005379","MGI:96573","MP:0009254","disorganized pancreatic islets","endocrine/exocrine gland phenotype","Yes","HP:0000769","Abnormality of the breast","endocrine/exocrine gland phenotype"
"521","MP:0005379","MGI:96573","MP:0009254","disorganized pancreatic islets","endocrine/exocrine gland phenotype","Yes","HP:0000818","Abnormality of the endocrine system","endocrine/exocrine gland phenotype"
"522","MP:0005379","MGI:101912","MP:0004956","decreased thymus weight","endocrine/exocrine gland phenotype","Yes","HP:0000769","Abnormality of the breast","endocrine/exocrine gland phenotype"
"523","MP:0005379","MGI:101912","MP:0004956","decreased thymus weight","endocrine/exocrine gland phenotype","Yes","HP:0000818","Abnormality of the endocrine system","endocrine/exocrine gland phenotype"
"524","MP:0005379","MGI:2685134","MP:0001146","abnormal testis morphology","endocrine/exocrine gland phenotype","Yes","HP:0000769","Abnormality of the breast","endocrine/exocrine gland phenotype"
"525","MP:0005379","MGI:2685134","MP:0001146","abnormal testis morphology","endocrine/exocrine gland phenotype","Yes","HP:0000818","Abnormality of the endocrine system","endocrine/exocrine gland phenotype"
