"","MGI.ID","Structure","ALL.TS.mutant.expression.detected","Theiler Stage","Gene.Anatomy"
"5704","MGI:1100883","back skin","Yes",23,"MGI:1100883-back skin"
"5705","MGI:1100883","embryo","Yes",13,"MGI:1100883-embryo"
"5706","MGI:1100883","neural ectoderm","Yes",12,"MGI:1100883-neural ectoderm"
"5707","MGI:1100887","myenteric nerve plexus","Yes",25,"MGI:1100887-myenteric nerve plexus"
"5708","MGI:1100887","ovary","No",20,"MGI:1100887-ovary"
"5709","MGI:1100887","ovary","No",22,"MGI:1100887-ovary"
"5710","MGI:1100887","ovary","No",25,"MGI:1100887-ovary"
"5711","MGI:1101055","liver","Ambiguous_NotSpecified_Contradictory",22,"MGI:1101055-liver"
"5712","MGI:1101061","brain","Ambiguous_NotSpecified_Contradictory",26,"MGI:1101061-brain"
"5713","MGI:1101061","diaphragm","Ambiguous_NotSpecified_Contradictory",26,"MGI:1101061-diaphragm"
"5714","MGI:1101061","heart","Yes",26,"MGI:1101061-heart"
"5715","MGI:1101061","nerve of detrusor muscle of bladder","Yes",24,"MGI:1101061-nerve of detrusor muscle of bladder"
"5716","MGI:1101061","nerve of detrusor muscle of bladder","Yes",26,"MGI:1101061-nerve of detrusor muscle of bladder"
"5717","MGI:1101061","nerve of lamina propria of bladder","Yes",24,"MGI:1101061-nerve of lamina propria of bladder"
"5718","MGI:1101061","nerve of lamina propria of bladder","Yes",26,"MGI:1101061-nerve of lamina propria of bladder"
"5719","MGI:1101061","nerve of outer layer of bladder","No",24,"MGI:1101061-nerve of outer layer of bladder"
"5720","MGI:1101061","nerve of outer layer of bladder","No",26,"MGI:1101061-nerve of outer layer of bladder"
"5721","MGI:1101061","nerve of ureter","Yes",26,"MGI:1101061-nerve of ureter"
"5722","MGI:1101061","nerve of urethra","Yes",24,"MGI:1101061-nerve of urethra"
"5723","MGI:1101061","nerve of urethra","Yes",26,"MGI:1101061-nerve of urethra"
"5724","MGI:1101061","nerve of urothelium of bladder","No",24,"MGI:1101061-nerve of urothelium of bladder"
"5725","MGI:1101061","nerve of urothelium of bladder","No",26,"MGI:1101061-nerve of urothelium of bladder"
"5726","MGI:1101061","pelvic ganglion","Yes",24,"MGI:1101061-pelvic ganglion"
"5727","MGI:1101061","pelvic ganglion","Yes",26,"MGI:1101061-pelvic ganglion"
"5728","MGI:1101061","spinal cord","Ambiguous_NotSpecified_Contradictory",26,"MGI:1101061-spinal cord"
"5729","MGI:1101061","sympathetic ganglion","No",19,"MGI:1101061-sympathetic ganglion"
"5730","MGI:1101061","sympathetic nervous system","Yes",19,"MGI:1101061-sympathetic nervous system"
"5731","MGI:1101061","thoracic ganglion","No",19,"MGI:1101061-thoracic ganglion"
"5732","MGI:1101061","urethra","Yes",26,"MGI:1101061-urethra"
"5733","MGI:1101759","embryo","Yes",13,"MGI:1101759-embryo"
"5734","MGI:1101759","embryo","Yes",17,"MGI:1101759-embryo"
"5735","MGI:1101759","embryo","Yes",20,"MGI:1101759-embryo"
"5736","MGI:1101770","brain","No",21,"MGI:1101770-brain"
"5737","MGI:1101770","embryo","No",15,"MGI:1101770-embryo"
"5738","MGI:1101770","embryo","No",17,"MGI:1101770-embryo"
"5739","MGI:1101770","embryo","No",20,"MGI:1101770-embryo"
"5740","MGI:1101781","duodenum","Yes",26,"MGI:1101781-duodenum"
"5741","MGI:1101781","ileum","Yes",26,"MGI:1101781-ileum"
"5742","MGI:1101781","jejunum","Yes",26,"MGI:1101781-jejunum"
"5743","MGI:1194488","cerebral cortex","Yes",24,"MGI:1194488-cerebral cortex"
"5744","MGI:1194488","ganglionic eminence","Yes",24,"MGI:1194488-ganglionic eminence"
"5745","MGI:1194494","embryo","Yes",20,"MGI:1194494-embryo"
"5746","MGI:1194504","embryo","No",13,"MGI:1194504-embryo"
"5747","MGI:1194504","embryo","No",15,"MGI:1194504-embryo"
"5748","MGI:1194504","embryo","No",17,"MGI:1194504-embryo"
"5749","MGI:1194884","head","Yes",21,"MGI:1194884-head"
"5750","MGI:1194891","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:1194891-humerus cartilage condensation"
"5751","MGI:1194908","musculature","Yes",26,"MGI:1194908-musculature"
"5752","MGI:1194908","thymus","Ambiguous_NotSpecified_Contradictory",26,"MGI:1194908-thymus"
"5753","MGI:1194993","epidermis","Yes",25,"MGI:1194993-epidermis"
"5754","MGI:1194993","skin","Yes",20,"MGI:1194993-skin"
"5755","MGI:1194993","skin","Yes",23,"MGI:1194993-skin"
"5756","MGI:1195256","lung","Yes",26,"MGI:1195256-lung"
"5757","MGI:1195263","embryo","No",7,"MGI:1195263-embryo"
"5758","MGI:1195267","blastocyst","No",4,"MGI:1195267-blastocyst"
"5759","MGI:1195270","embryo","Yes",13,"MGI:1195270-embryo"
"5760","MGI:1195270","embryo","Yes",17,"MGI:1195270-embryo"
"5761","MGI:1195272","embryo","No",10,"MGI:1195272-embryo"
"5762","MGI:1195272","embryo ectoderm","No",18,"MGI:1195272-embryo ectoderm"
"5763","MGI:1195272","mandible primordium","No",19,"MGI:1195272-mandible primordium"
"5764","MGI:1195272","maxilla primordium","No",19,"MGI:1195272-maxilla primordium"
"5765","MGI:1195272","skin","No",21,"MGI:1195272-skin"
"5766","MGI:1195272","skin","Ambiguous_NotSpecified_Contradictory",22,"MGI:1195272-skin"
"5767","MGI:1195272","skin","Yes",23,"MGI:1195272-skin"
"5768","MGI:1195272","skin","Yes",25,"MGI:1195272-skin"
"5769","MGI:1195272","tooth epithelium","Yes",21,"MGI:1195272-tooth epithelium"
"5770","MGI:1195272","tooth epithelium","Yes",22,"MGI:1195272-tooth epithelium"
"5771","MGI:1195462","forelimb","Yes",20,"MGI:1195462-forelimb"
"5772","MGI:1195462","forelimb","Yes",21,"MGI:1195462-forelimb"
"5773","MGI:1195462","forelimb","Yes",22,"MGI:1195462-forelimb"
"5774","MGI:1195462","forelimb bud","Yes",19,"MGI:1195462-forelimb bud"
"5775","MGI:1195462","genital tubercle","Yes",20,"MGI:1195462-genital tubercle"
"5776","MGI:1195462","genital tubercle","Yes",21,"MGI:1195462-genital tubercle"
"5777","MGI:1195462","genital tubercle","Yes",22,"MGI:1195462-genital tubercle"
"5778","MGI:1195966","cerebellum","Yes",26,"MGI:1195966-cerebellum"
"5779","MGI:1195966","cerebral cortex","Yes",20,"MGI:1195966-cerebral cortex"
"5780","MGI:1195966","cerebral cortex ventricular layer","Yes",20,"MGI:1195966-cerebral cortex ventricular layer"
"5781","MGI:1195966","eye","No",16,"MGI:1195966-eye"
"5782","MGI:1195966","future forebrain","Ambiguous_NotSpecified_Contradictory",15,"MGI:1195966-future forebrain"
"5783","MGI:1195966","future hindbrain","No",15,"MGI:1195966-future hindbrain"
"5784","MGI:1195966","future hindbrain","No",16,"MGI:1195966-future hindbrain"
"5785","MGI:1195966","future midbrain","No",16,"MGI:1195966-future midbrain"
"5786","MGI:1195966","ganglionic eminence","Yes",20,"MGI:1195966-ganglionic eminence"
"5787","MGI:1195966","optic vesicle","Ambiguous_NotSpecified_Contradictory",15,"MGI:1195966-optic vesicle"
"5788","MGI:1195969","embryo","Yes",20,"MGI:1195969-embryo"
"5789","MGI:1195976","brown fat","Yes",24,"MGI:1195976-brown fat"
"5790","MGI:1195976","brown fat","Yes",25,"MGI:1195976-brown fat"
"5791","MGI:1195976","brown fat","Yes",26,"MGI:1195976-brown fat"
"5792","MGI:1195976","embryo","Yes",23,"MGI:1195976-embryo"
"5793","MGI:1195976","head","Yes",19,"MGI:1195976-head"
"5794","MGI:1195976","head","Yes",21,"MGI:1195976-head"
"5795","MGI:1195976","head","Yes",23,"MGI:1195976-head"
"5796","MGI:1195976","skin","Yes",26,"MGI:1195976-skin"
"5797","MGI:1195983","ganglionic eminence","No",20,"MGI:1195983-ganglionic eminence"
"5798","MGI:1195983","ganglionic eminence","No",21,"MGI:1195983-ganglionic eminence"
"5799","MGI:1195983","ganglionic eminence","No",23,"MGI:1195983-ganglionic eminence"
"5800","MGI:1195983","head","Ambiguous_NotSpecified_Contradictory",21,"MGI:1195983-head"
"5801","MGI:1196256","embryo","Yes",9,"MGI:1196256-embryo"
"5802","MGI:1196256","extraembryonic component","Ambiguous_NotSpecified_Contradictory",9,"MGI:1196256-extraembryonic component"
"5803","MGI:1196256","inner cell mass","Yes",4,"MGI:1196256-inner cell mass"
"5804","MGI:1196256","pituitary gland","Ambiguous_NotSpecified_Contradictory",20,"MGI:1196256-pituitary gland"
"5805","MGI:1196256","pituitary gland","Ambiguous_NotSpecified_Contradictory",25,"MGI:1196256-pituitary gland"
"5806","MGI:1196294","embryo","Ambiguous_NotSpecified_Contradictory",23,"MGI:1196294-embryo"
"5807","MGI:1196423","duodenum","No",24,"MGI:1196423-duodenum"
"5808","MGI:1196423","extrahepatic bile duct epithelium","Yes",24,"MGI:1196423-extrahepatic bile duct epithelium"
"5809","MGI:1196423","foregut","Ambiguous_NotSpecified_Contradictory",14,"MGI:1196423-foregut"
"5810","MGI:1196423","gallbladder primordium","Yes",17,"MGI:1196423-gallbladder primordium"
"5811","MGI:1196423","hepatic primordium","Yes",14,"MGI:1196423-hepatic primordium"
"5812","MGI:1196423","hepatic primordium","Yes",17,"MGI:1196423-hepatic primordium"
"5813","MGI:1196423","liver","Yes",22,"MGI:1196423-liver"
"5814","MGI:1196423","liver","Yes",23,"MGI:1196423-liver"
"5815","MGI:1196423","liver","Yes",24,"MGI:1196423-liver"
"5816","MGI:1196423","liver","Yes",26,"MGI:1196423-liver"
"5817","MGI:1196423","liver parenchyma","Yes",21,"MGI:1196423-liver parenchyma"
"5818","MGI:1196423","retina","Yes",19,"MGI:1196423-retina"
"5819","MGI:1196423","retina","Yes",20,"MGI:1196423-retina"
"5820","MGI:1196423","retina","Yes",22,"MGI:1196423-retina"
"5821","MGI:1196437","embryo","Ambiguous_NotSpecified_Contradictory",17,"MGI:1196437-embryo"
"5822","MGI:1196620","chorioallantoic placenta","No",15,"MGI:1196620-chorioallantoic placenta"
"5823","MGI:1196624","embryo","No",21,"MGI:1196624-embryo"
"5824","MGI:1196625","hand","Yes",22,"MGI:1196625-hand"
"5825","MGI:1196625","thymus primordium","No",20,"MGI:1196625-thymus primordium"
"5826","MGI:1196908","tongue","Yes",23,"MGI:1196908-tongue"
"5827","MGI:1197008","heart","Yes",17,"MGI:1197008-heart"
"5828","MGI:1197008","heart","Yes",19,"MGI:1197008-heart"
"5829","MGI:1197008","primitive ventricle","Yes",17,"MGI:1197008-primitive ventricle"
"5830","MGI:1197010","embryo","Ambiguous_NotSpecified_Contradictory",13,"MGI:1197010-embryo"
"5831","MGI:1197013","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:1197013-humerus cartilage condensation"
"5832","MGI:1197020","head","Yes",17,"MGI:1197020-head"
"5833","MGI:1197020","nephric duct","Yes",15,"MGI:1197020-nephric duct"
"5834","MGI:1197020","nephrogenic cord","Yes",15,"MGI:1197020-nephrogenic cord"
"5835","MGI:1197020","ureteric tip","Yes",26,"MGI:1197020-ureteric tip"
"5836","MGI:1197020","ureteric trunk","Yes",26,"MGI:1197020-ureteric trunk"
"5837","MGI:1197515","dermis","Yes",21,"MGI:1197515-dermis"
"5838","MGI:1197515","dermis","Yes",22,"MGI:1197515-dermis"
"5839","MGI:1197515","embryo mesenchyme","Yes",21,"MGI:1197515-embryo mesenchyme"
"5840","MGI:1197515","embryo mesenchyme","Yes",22,"MGI:1197515-embryo mesenchyme"
"5841","MGI:1197515","heart","Yes",20,"MGI:1197515-heart"
"5842","MGI:1197515","lower jaw incisor epithelium","No",21,"MGI:1197515-lower jaw incisor epithelium"
"5843","MGI:1197515","lower jaw molar epithelium","No",22,"MGI:1197515-lower jaw molar epithelium"
"5844","MGI:1197515","upper jaw incisor epithelium","No",21,"MGI:1197515-upper jaw incisor epithelium"
"5845","MGI:1197515","upper jaw molar epithelium","No",22,"MGI:1197515-upper jaw molar epithelium"
"5846","MGI:1197517","brain","Yes",26,"MGI:1197517-brain"
"5847","MGI:1197519","embryo","Ambiguous_NotSpecified_Contradictory",20,"MGI:1197519-embryo"
"5848","MGI:1197522","embryo","Yes",13,"MGI:1197522-embryo"
"5849","MGI:1197522","future hindbrain","Yes",13,"MGI:1197522-future hindbrain"
"5850","MGI:1197522","future midbrain","Yes",13,"MGI:1197522-future midbrain"
"5851","MGI:1197522","future prosencephalon","Yes",13,"MGI:1197522-future prosencephalon"
"5852","MGI:1197522","heart","No",15,"MGI:1197522-heart"
"5853","MGI:1197522","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:1197522-humerus cartilage condensation"
"5854","MGI:1197522","hypothalamus","Yes",20,"MGI:1197522-hypothalamus"
"5855","MGI:1197522","lateral plate mesoderm","Yes",12,"MGI:1197522-lateral plate mesoderm"
"5856","MGI:1197522","midbrain-hindbrain junction","Yes",13,"MGI:1197522-midbrain-hindbrain junction"
"5857","MGI:1197522","neural tube","Yes",15,"MGI:1197522-neural tube"
"5858","MGI:1197522","neural tube","Yes",17,"MGI:1197522-neural tube"
"5859","MGI:1197522","somatopleure","Yes",12,"MGI:1197522-somatopleure"
"5860","MGI:1197522","splanchnopleure","Yes",12,"MGI:1197522-splanchnopleure"
"5861","MGI:1197526","heart","Yes",20,"MGI:1197526-heart"
"5862","MGI:1197526","retina","Yes",22,"MGI:1197526-retina"
"5863","MGI:1201378","cardinal vein","Yes",14,"MGI:1201378-cardinal vein"
"5864","MGI:1201378","dorsal aorta","Yes",14,"MGI:1201378-dorsal aorta"
"5865","MGI:1201378","embryo","No",14,"MGI:1201378-embryo"
"5866","MGI:1201378","heart","Yes",14,"MGI:1201378-heart"
"5867","MGI:1201378","intersomitic blood vessel","Yes",14,"MGI:1201378-intersomitic blood vessel"
"5868","MGI:1201378","vascular system","No",14,"MGI:1201378-vascular system"
"5869","MGI:1201400","lens","Yes",26,"MGI:1201400-lens"
"5870","MGI:1201403","nerve of detrusor muscle of bladder","Ambiguous_NotSpecified_Contradictory",24,"MGI:1201403-nerve of detrusor muscle of bladder"
"5871","MGI:1201403","nerve of detrusor muscle of bladder","Ambiguous_NotSpecified_Contradictory",26,"MGI:1201403-nerve of detrusor muscle of bladder"
"5872","MGI:1201403","nerve of lamina propria of bladder","Ambiguous_NotSpecified_Contradictory",24,"MGI:1201403-nerve of lamina propria of bladder"
"5873","MGI:1201403","nerve of lamina propria of bladder","Ambiguous_NotSpecified_Contradictory",26,"MGI:1201403-nerve of lamina propria of bladder"
"5874","MGI:1201403","nerve of ureter","Ambiguous_NotSpecified_Contradictory",26,"MGI:1201403-nerve of ureter"
"5875","MGI:1201403","nerve of urethra","Ambiguous_NotSpecified_Contradictory",24,"MGI:1201403-nerve of urethra"
"5876","MGI:1201403","nerve of urethra","Ambiguous_NotSpecified_Contradictory",26,"MGI:1201403-nerve of urethra"
"5877","MGI:1201403","nerve of urothelium of bladder","No",24,"MGI:1201403-nerve of urothelium of bladder"
"5878","MGI:1201403","nerve of urothelium of bladder","No",26,"MGI:1201403-nerve of urothelium of bladder"
"5879","MGI:1201403","pelvic ganglion","Yes",24,"MGI:1201403-pelvic ganglion"
"5880","MGI:1201403","pelvic ganglion","Yes",26,"MGI:1201403-pelvic ganglion"
"5881","MGI:1201414","anterior visceral endoderm","Yes",9,"MGI:1201414-anterior visceral endoderm"
"5882","MGI:1201414","anterior visceral endoderm","Ambiguous_NotSpecified_Contradictory",10,"MGI:1201414-anterior visceral endoderm"
"5883","MGI:1201414","anterior visceral endoderm","Yes",11,"MGI:1201414-anterior visceral endoderm"
"5884","MGI:1201414","anterior visceral endoderm","Yes",12,"MGI:1201414-anterior visceral endoderm"
"5885","MGI:1201414","definitive endoderm","Ambiguous_NotSpecified_Contradictory",10,"MGI:1201414-definitive endoderm"
"5886","MGI:1201414","definitive endoderm","Yes",11,"MGI:1201414-definitive endoderm"
"5887","MGI:1201414","embryo","Yes",9,"MGI:1201414-embryo"
"5888","MGI:1201414","embryo","Yes",10,"MGI:1201414-embryo"
"5889","MGI:1201414","embryo","Yes",11,"MGI:1201414-embryo"
"5890","MGI:1201414","embryo endoderm","Yes",11,"MGI:1201414-embryo endoderm"
"5891","MGI:1201414","embryo mesoderm","Yes",11,"MGI:1201414-embryo mesoderm"
"5892","MGI:1201414","extraembryonic visceral endoderm","Yes",9,"MGI:1201414-extraembryonic visceral endoderm"
"5893","MGI:1201414","mesendoderm","Yes",10,"MGI:1201414-mesendoderm"
"5894","MGI:1201414","mesendoderm","Yes",11,"MGI:1201414-mesendoderm"
"5895","MGI:1201414","node","No",11,"MGI:1201414-node"
"5896","MGI:1201414","notochordal plate","Yes",11,"MGI:1201414-notochordal plate"
"5897","MGI:1201414","posterior visceral endoderm","Yes",10,"MGI:1201414-posterior visceral endoderm"
"5898","MGI:1201414","primitive endoderm","No",7,"MGI:1201414-primitive endoderm"
"5899","MGI:1201414","primitive endoderm","Yes",8,"MGI:1201414-primitive endoderm"
"5900","MGI:1201414","primitive endoderm","Ambiguous_NotSpecified_Contradictory",9,"MGI:1201414-primitive endoderm"
"5901","MGI:1201414","primitive endoderm","Yes",11,"MGI:1201414-primitive endoderm"
"5902","MGI:1201414","somite","Yes",17,"MGI:1201414-somite"
"5903","MGI:1201414","tail","No",17,"MGI:1201414-tail"
"5904","MGI:1201414","tail somite","Yes",17,"MGI:1201414-tail somite"
"5905","MGI:1201414","tail unsegmented mesenchyme","Yes",17,"MGI:1201414-tail unsegmented mesenchyme"
"5906","MGI:1201414","trunk somite","No",15,"MGI:1201414-trunk somite"
"5907","MGI:1201673","forelimb","Yes",20,"MGI:1201673-forelimb"
"5908","MGI:1201673","forelimb bud","Yes",17,"MGI:1201673-forelimb bud"
"5909","MGI:1201673","future arm","Yes",19,"MGI:1201673-future arm"
"5910","MGI:1201673","genital tubercle","Yes",21,"MGI:1201673-genital tubercle"
"5911","MGI:1201673","heart","Yes",20,"MGI:1201673-heart"
"5912","MGI:1201673","heart","Yes",21,"MGI:1201673-heart"
"5913","MGI:1201673","hindlimb bud","Yes",17,"MGI:1201673-hindlimb bud"
"5914","MGI:1201673","interatrial septum","Yes",20,"MGI:1201673-interatrial septum"
"5915","MGI:1201673","interatrial septum","Yes",21,"MGI:1201673-interatrial septum"
"5916","MGI:1201673","left atrium","Yes",20,"MGI:1201673-left atrium"
"5917","MGI:1201673","left atrium","Yes",21,"MGI:1201673-left atrium"
"5918","MGI:1201673","left superior vena cava","Yes",21,"MGI:1201673-left superior vena cava"
"5919","MGI:1201673","medial-nasal process","Yes",17,"MGI:1201673-medial-nasal process"
"5920","MGI:1201673","medial-nasal process","Yes",19,"MGI:1201673-medial-nasal process"
"5921","MGI:1201673","outflow tract","No",19,"MGI:1201673-outflow tract"
"5922","MGI:1201673","right atrium","Ambiguous_NotSpecified_Contradictory",19,"MGI:1201673-right atrium"
"5923","MGI:1201673","right atrium","Yes",20,"MGI:1201673-right atrium"
"5924","MGI:1201673","right atrium venous valve","Yes",20,"MGI:1201673-right atrium venous valve"
"5925","MGI:1201673","right atrium venous valve","Yes",21,"MGI:1201673-right atrium venous valve"
"5926","MGI:1201673","sinoatrial node","Yes",20,"MGI:1201673-sinoatrial node"
"5927","MGI:1201673","sinoatrial node","Yes",21,"MGI:1201673-sinoatrial node"
"5928","MGI:1201673","vena cava","Yes",20,"MGI:1201673-vena cava"
"5929","MGI:1201674","bulbar cushion","Yes",22,"MGI:1201674-bulbar cushion"
"5930","MGI:1201674","digit mesenchyme","Yes",21,"MGI:1201674-digit mesenchyme"
"5931","MGI:1201674","embryo","Ambiguous_NotSpecified_Contradictory",22,"MGI:1201674-embryo"
"5932","MGI:1201674","humerus","Yes",23,"MGI:1201674-humerus"
"5933","MGI:1201674","lateral plate mesoderm","Ambiguous_NotSpecified_Contradictory",12,"MGI:1201674-lateral plate mesoderm"
"5934","MGI:1201674","metacarpal bone","Yes",23,"MGI:1201674-metacarpal bone"
"5935","MGI:1201674","mitral valve","Yes",26,"MGI:1201674-mitral valve"
"5936","MGI:1201674","node","Ambiguous_NotSpecified_Contradictory",12,"MGI:1201674-node"
"5937","MGI:1201674","primary palate","Yes",22,"MGI:1201674-primary palate"
"5938","MGI:1201674","sternum","Yes",23,"MGI:1201674-sternum"
"5939","MGI:1201674","tricuspid valve","Yes",26,"MGI:1201674-tricuspid valve"
"5940","MGI:1201678","lower jaw molar","Yes",25,"MGI:1201678-lower jaw molar"
"5941","MGI:1201678","lower jaw molar","Yes",26,"MGI:1201678-lower jaw molar"
"5942","MGI:1201683","blastocyst","Yes",4,"MGI:1201683-blastocyst"
