"","MGI.ID","MP.ID","MP.Term","mp.description","EMAPA.ID","EMAPA.Term","Gene.Anatomy","mp.ancestors","TS28.mutant.expression.detected","TS28.wt.expression.detected","Mutant.WT.Expression"
"793","MGI:96435","MP:0002833","increased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:96435-heart","MP:0005385","No","Yes","No-Yes"
"794","MGI:96435","MP:0003068","enlarged kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:96435-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"795","MGI:96435","MP:0004202","pulmonary hyperplasia","respiratory system phenotype","EMAPA:16728","lung","MGI:96435-lung","MP:0005388","Yes","Yes","Yes-Yes"
"796","MGI:96435","MP:0004882","enlarged lung","respiratory system phenotype","EMAPA:16728","lung","MGI:96435-lung","MP:0005388","Yes","Yes","Yes-Yes"
"797","MGI:1861942","MP:0002981","increased liver weight","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1861942-liver","MP:0005370","Yes","Yes","Yes-Yes"
"798","MGI:1861942","MP:0008019","increased liver tumor incidence","neoplasm","EMAPA:16846","liver","MGI:1861942-liver","MP:0002006","Yes","Yes","Yes-Yes"
"799","MGI:1861942","MP:0008019","increased liver tumor incidence","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1861942-liver","MP:0005370","Yes","Yes","Yes-Yes"
"800","MGI:95729","MP:0006280","abnormal digit development","limbs/digits/tail phenotype","EMAPA:32725","limb digit","MGI:95729-limb digit","MP:0005371","Yes","Yes","Yes-Yes"
"801","MGI:105097","MP:0005223","abnormal dorsal-ventral polarity of the somites","embryo phenotype","EMAPA:31169","somite","MGI:105097-somite","MP:0005380","Yes","Yes","Yes-Yes"
"802","MGI:96020","MP:0008807","increased liver iron level","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96020-liver","MP:0005370","Yes","Yes","Yes-Yes"
"803","MGI:96020","MP:0008807","increased liver iron level","homeostasis/metabolism phenotype","EMAPA:16846","liver","MGI:96020-liver","MP:0005376","Yes","Yes","Yes-Yes"
"804","MGI:96223","MP:0001201","translucent skin","integument phenotype","EMAPA:17525","skin","MGI:96223-skin","MP:0010771","Yes","Yes","Yes-Yes"
"805","MGI:88157","MP:0005605","increased bone mass","skeleton phenotype","EMAPA:32782","bone","MGI:88157-bone","MP:0005390","Yes","Yes","Yes-Yes"
"806","MGI:88157","MP:0003795","abnormal bone structure","skeleton phenotype","EMAPA:32782","bone","MGI:88157-bone","MP:0005390","Yes","Yes","Yes-Yes"
"807","MGI:88157","MP:0004149","increased bone strength","skeleton phenotype","EMAPA:32782","bone","MGI:88157-bone","MP:0005390","Yes","Yes","Yes-Yes"
"808","MGI:103580","MP:0000297","abnormal atrioventricular cushion morphology","cardiovascular system phenotype","EMAPA:16696","endocardial cushion","MGI:103580-endocardial cushion","MP:0005385","Yes","Yes","Yes-Yes"
"809","MGI:103580","MP:0005650","abnormal limb bud morphology","limbs/digits/tail phenotype","EMAPA:35944","limb bud","MGI:103580-limb bud","MP:0005371","Yes","Yes","Yes-Yes"
"810","MGI:103580","MP:0005650","abnormal limb bud morphology","embryo phenotype","EMAPA:35944","limb bud","MGI:103580-limb bud","MP:0005380","Yes","Yes","Yes-Yes"
"811","MGI:103580","MP:0003808","increased atrioventricular cushion size","cardiovascular system phenotype","EMAPA:16696","endocardial cushion","MGI:103580-endocardial cushion","MP:0005385","Yes","Yes","Yes-Yes"
"812","MGI:95524","MP:0004672","short ribs","skeleton phenotype","EMAPA:18010","rib","MGI:95524-rib","MP:0005390","Yes","Yes","Yes-Yes"
"813","MGI:104564","MP:0001711","abnormal placenta morphology","embryo phenotype","EMAPA:35689","placenta","MGI:104564-placenta","MP:0005380","Yes","Yes","Yes-Yes"
"814","MGI:1922552","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1922552-heart","MP:0005385","Yes","Yes","Yes-Yes"
"815","MGI:1922552","MP:0000274","enlarged heart","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1922552-heart","MP:0005385","Yes","Yes","Yes-Yes"
"816","MGI:1922552","MP:0005608","cardiac interstitial fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1922552-heart","MP:0005385","Yes","Yes","Yes-Yes"
"817","MGI:88583","MP:0000642","enlarged adrenal glands","endocrine/exocrine gland phenotype","EMAPA:18426","adrenal gland","MGI:88583-adrenal gland","MP:0005379","Yes","Yes","Yes-Yes"
"818","MGI:88583","MP:0009078","adrenal gland hyperplasia","endocrine/exocrine gland phenotype","EMAPA:18426","adrenal gland","MGI:88583-adrenal gland","MP:0005379","Yes","Yes","Yes-Yes"
"819","MGI:2442184","MP:0003675","kidney cysts","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:2442184-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"820","MGI:2444465","MP:0000520","absent kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:2444465-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"821","MGI:88121","MP:0000837","abnormal hypothalamus morphology","nervous system phenotype","EMAPA:17536","hypothalamus","MGI:88121-hypothalamus","MP:0003631","Yes","Yes","Yes-Yes"
"822","MGI:88121","MP:0005645","abnormal hypothalamus physiology","nervous system phenotype","EMAPA:17536","hypothalamus","MGI:88121-hypothalamus","MP:0003631","Yes","Yes","Yes-Yes"
"823","MGI:96223","MP:0001212","skin lesions","integument phenotype","EMAPA:17525","skin","MGI:96223-skin","MP:0010771","Yes","Yes","Yes-Yes"
"824","MGI:96434","MP:0005418","abnormal circulating hormone level","homeostasis/metabolism phenotype","EMAPA:16332","blood","MGI:96434-blood","MP:0005376","Yes","Yes","Yes-Yes"
"825","MGI:96173","MP:0000572","abnormal autopod morphology","limbs/digits/tail phenotype","EMAPA:32722","autopod","MGI:96173-autopod","MP:0005371","Yes","Yes","Yes-Yes"
"826","MGI:88381","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:88381-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"827","MGI:88381","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:88381-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"828","MGI:2150920","MP:0002652","thin myocardium","muscle phenotype","EMAPA:32688","cardiac muscle tissue","MGI:2150920-cardiac muscle tissue","MP:0005369","Yes","Yes","Yes-Yes"
"829","MGI:2150920","MP:0002652","thin myocardium","cardiovascular system phenotype","EMAPA:32688","cardiac muscle tissue","MGI:2150920-cardiac muscle tissue","MP:0005385","Yes","Yes","Yes-Yes"
"830","MGI:104654","MP:0012490","abnormal cochlear VIII nucleus morphology","nervous system phenotype","EMAPA:35248","cochlear nucleus","MGI:104654-cochlear nucleus","MP:0003631","No","Yes","No-Yes"
"831","MGI:108045","MP:0004560","abnormal chorionic plate morphology","embryo phenotype","EMAPA:31872","chorionic plate","MGI:108045-chorionic plate","MP:0005380","Yes","Yes","Yes-Yes"
"832","MGI:1859866","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1859866-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"833","MGI:1859866","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1859866-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"834","MGI:96223","MP:0001199","thin skin","integument phenotype","EMAPA:17525","skin","MGI:96223-skin","MP:0010771","Yes","Yes","Yes-Yes"
"835","MGI:96560","MP:0010398","decreased liver glycogen level","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96560-liver","MP:0005370","Yes","Yes","Yes-Yes"
"836","MGI:96560","MP:0010398","decreased liver glycogen level","homeostasis/metabolism phenotype","EMAPA:16846","liver","MGI:96560-liver","MP:0005376","Yes","Yes","Yes-Yes"
"837","MGI:1097716","MP:0004077","abnormal striatum morphology","nervous system phenotype","EMAPA:17549","corpus striatum","MGI:1097716-corpus striatum","MP:0003631","Yes","Yes","Yes-Yes"
"838","MGI:99602","MP:0000547","short limbs","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:99602-limb","MP:0005371","Yes","Yes","Yes-Yes"
"839","MGI:1927753","MP:0000914","exencephaly","nervous system phenotype","EMAPA:16894","brain","MGI:1927753-brain","MP:0003631","No","Yes","No-Yes"
"840","MGI:95813","MP:0000875","abnormal cerebellar Purkinje cell layer","nervous system phenotype","EMAPA:35223","cerebellum Purkinje cell layer","MGI:95813-cerebellum Purkinje cell layer","MP:0003631","Yes","Yes","Yes-Yes"
"841","MGI:1353562","MP:0030005","increased retinal apoptosis","cellular phenotype","EMAPA:17168","retina","MGI:1353562-retina","MP:0005384","No","No","No-No"
"842","MGI:1353562","MP:0030005","increased retinal apoptosis","vision/eye phenotype","EMAPA:17168","retina","MGI:1353562-retina","MP:0005391","No","No","No-No"
"843","MGI:95674","MP:0009108","increased pancreas weight","endocrine/exocrine gland phenotype","EMAPA:17503","pancreas","MGI:95674-pancreas","MP:0005379","Yes","Yes","Yes-Yes"
"844","MGI:95843","MP:0000787","abnormal telencephalon morphology","nervous system phenotype","EMAPA:16910","telencephalon","MGI:95843-telencephalon","MP:0003631","Yes","Yes","Yes-Yes"
"845","MGI:96223","MP:0001196","shiny skin","integument phenotype","EMAPA:17525","skin","MGI:96223-skin","MP:0010771","Yes","Yes","Yes-Yes"
"846","MGI:104556","MP:0005501","abnormal skin physiology","integument phenotype","EMAPA:17525","skin","MGI:104556-skin","MP:0010771","Yes","Yes","Yes-Yes"
"847","MGI:95482","MP:0003326","liver failure","liver/biliary system phenotype","EMAPA:16846","liver","MGI:95482-liver","MP:0005370","Yes","Yes","Yes-Yes"
"848","MGI:107321","MP:0000788","abnormal cerebral cortex morphology","nervous system phenotype","EMAPA:17544","cerebral cortex","MGI:107321-cerebral cortex","MP:0003631","Yes","Yes","Yes-Yes"
"849","MGI:107321","MP:0000789","thickened cerebral cortex","nervous system phenotype","EMAPA:17544","cerebral cortex","MGI:107321-cerebral cortex","MP:0003631","Yes","Yes","Yes-Yes"
"850","MGI:1920970","MP:0002060","abnormal skin morphology","integument phenotype","EMAPA:17525","skin","MGI:1920970-skin","MP:0010771","No","Yes","No-Yes"
"851","MGI:1920970","MP:0000377","abnormal hair follicle morphology","integument phenotype","EMAPA:18771","hair follicle","MGI:1920970-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"852","MGI:1920970","MP:0001192","scaly skin","integument phenotype","EMAPA:17525","skin","MGI:1920970-skin","MP:0010771","No","Yes","No-Yes"
"853","MGI:1920970","MP:0001200","thick skin","integument phenotype","EMAPA:17525","skin","MGI:1920970-skin","MP:0010771","No","Yes","No-Yes"
"854","MGI:99604","MP:0002231","abnormal primitive streak morphology","embryo phenotype","EMAPA:16072","primitive streak","MGI:99604-primitive streak","MP:0005380","Yes","Yes","Yes-Yes"
"855","MGI:99604","MP:0002884","abnormal pharyngeal arch morphology","embryo phenotype","EMAPA:16117","branchial arch","MGI:99604-branchial arch","MP:0005380","Yes","Yes","Yes-Yes"
"856","MGI:99604","MP:0002884","abnormal pharyngeal arch morphology","craniofacial phenotype","EMAPA:16117","branchial arch","MGI:99604-branchial arch","MP:0005382","Yes","Yes","Yes-Yes"
"857","MGI:87971","MP:0006072","abnormal retinal apoptosis","cellular phenotype","EMAPA:17168","retina","MGI:87971-retina","MP:0005384","No","Yes","No-Yes"
"858","MGI:87971","MP:0006072","abnormal retinal apoptosis","vision/eye phenotype","EMAPA:17168","retina","MGI:87971-retina","MP:0005391","No","Yes","No-Yes"
"859","MGI:88005","MP:0030090","short upper incisors","growth/size/body region phenotype","EMAPA:17939","upper jaw incisor","MGI:88005-upper jaw incisor","MP:0005378","No","Yes","No-Yes"
"860","MGI:88005","MP:0030090","short upper incisors","craniofacial phenotype","EMAPA:17939","upper jaw incisor","MGI:88005-upper jaw incisor","MP:0005382","No","Yes","No-Yes"
"861","MGI:88005","MP:0030090","short upper incisors","skeleton phenotype","EMAPA:17939","upper jaw incisor","MGI:88005-upper jaw incisor","MP:0005390","No","Yes","No-Yes"
"862","MGI:87964","MP:0002834","decreased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:87964-heart","MP:0005385","Yes","Yes","Yes-Yes"
"863","MGI:2384887","MP:0004852","decreased testis weight","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:2384887-testis","MP:0005379","No","Yes","No-Yes"
"864","MGI:2384887","MP:0004852","decreased testis weight","reproductive system phenotype","EMAPA:17972","testis","MGI:2384887-testis","MP:0005389","No","Yes","No-Yes"
"865","MGI:88354","MP:0003717","pallor","integument phenotype","EMAPA:17525","skin","MGI:88354-skin","MP:0010771","Yes","Yes","Yes-Yes"
"866","MGI:88523","MP:0001306","small lens","vision/eye phenotype","EMAPA:17838","lens","MGI:88523-lens","MP:0005391","Yes","Yes","Yes-Yes"
"867","MGI:2447586","MP:0002152","abnormal brain morphology","nervous system phenotype","EMAPA:16894","brain","MGI:2447586-brain","MP:0003631","Yes","Yes","Yes-Yes"
"868","MGI:1334448","MP:0000433","microcephaly","growth/size/body region phenotype","EMAPA:31858","head","MGI:1334448-head","MP:0005378","Yes","Yes","Yes-Yes"
"869","MGI:103556","MP:0001654","hepatic necrosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:103556-liver","MP:0005370","Yes","Yes","Yes-Yes"
"870","MGI:103556","MP:0001654","hepatic necrosis","cellular phenotype","EMAPA:16846","liver","MGI:103556-liver","MP:0005384","Yes","Yes","Yes-Yes"
"871","MGI:103556","MP:0003888","liver hemorrhage","liver/biliary system phenotype","EMAPA:16846","liver","MGI:103556-liver","MP:0005370","Yes","Yes","Yes-Yes"
"872","MGI:103556","MP:0003888","liver hemorrhage","cardiovascular system phenotype","EMAPA:16846","liver","MGI:103556-liver","MP:0005385","Yes","Yes","Yes-Yes"
"873","MGI:2177469","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2177469-liver","MP:0005370","Yes","Yes","Yes-Yes"
"874","MGI:2177469","MP:0002628","hepatic steatosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2177469-liver","MP:0005370","Yes","Yes","Yes-Yes"
"875","MGI:2177469","MP:0009355","increased liver triglyceride level","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2177469-liver","MP:0005370","Yes","Yes","Yes-Yes"
"876","MGI:2177469","MP:0009355","increased liver triglyceride level","homeostasis/metabolism phenotype","EMAPA:16846","liver","MGI:2177469-liver","MP:0005376","Yes","Yes","Yes-Yes"
"877","MGI:103577","MP:0006372","impaired placental function","embryo phenotype","EMAPA:35689","placenta","MGI:103577-placenta","MP:0005380","Yes","Yes","Yes-Yes"
"878","MGI:103577","MP:0005244","hemopericardium","homeostasis/metabolism phenotype","EMAPA:16133","pericardium","MGI:103577-pericardium","MP:0005376","Yes","Yes","Yes-Yes"
"879","MGI:103577","MP:0005244","hemopericardium","cardiovascular system phenotype","EMAPA:16133","pericardium","MGI:103577-pericardium","MP:0005385","Yes","Yes","Yes-Yes"
"880","MGI:95661","MP:0008603","decreased circulating interleukin-4 level","homeostasis/metabolism phenotype","EMAPA:16332","blood","MGI:95661-blood","MP:0005376","Yes","Yes","Yes-Yes"
"881","MGI:95661","MP:0008603","decreased circulating interleukin-4 level","immune system phenotype","EMAPA:16332","blood","MGI:95661-blood","MP:0005387","Yes","Yes","Yes-Yes"
"882","MGI:95661","MP:0008609","decreased circulating interleukin-13 level","homeostasis/metabolism phenotype","EMAPA:16332","blood","MGI:95661-blood","MP:0005376","Yes","Yes","Yes-Yes"
"883","MGI:95661","MP:0008609","decreased circulating interleukin-13 level","immune system phenotype","EMAPA:16332","blood","MGI:95661-blood","MP:0005387","Yes","Yes","Yes-Yes"
"884","MGI:88467","MP:0001214","skin hyperplasia","integument phenotype","EMAPA:17525","skin","MGI:88467-skin","MP:0010771","Yes","Yes","Yes-Yes"
"885","MGI:88467","MP:0001200","thick skin","integument phenotype","EMAPA:17525","skin","MGI:88467-skin","MP:0010771","Yes","Yes","Yes-Yes"
"886","MGI:104659","MP:0000592","short tail","limbs/digits/tail phenotype","EMAPA:16748","tail","MGI:104659-tail","MP:0005371","Yes","Yes","Yes-Yes"
"887","MGI:105923","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:105923-heart","MP:0005385","Yes","Yes","Yes-Yes"
"888","MGI:1343498","MP:0000378","absent hair follicles","integument phenotype","EMAPA:18771","hair follicle","MGI:1343498-hair follicle","MP:0010771","Yes","Yes","Yes-Yes"
"889","MGI:2443893","MP:0004131","abnormal motile primary cilium morphology","embryo phenotype","EMAPA:16075","node","MGI:2443893-node","MP:0005380","No","Yes","No-Yes"
"890","MGI:2443893","MP:0004131","abnormal motile primary cilium morphology","cellular phenotype","EMAPA:16075","node","MGI:2443893-node","MP:0005384","No","Yes","No-Yes"
"891","MGI:95462","MP:0000550","abnormal forelimb morphology","limbs/digits/tail phenotype","EMAPA:17412","forelimb","MGI:95462-forelimb","MP:0005371","Yes","Yes","Yes-Yes"
"892","MGI:101864","MP:0000752","dystrophic muscle","muscle phenotype","EMAPA:32715","muscle tissue","MGI:101864-muscle tissue","MP:0005369","Yes","Yes","Yes-Yes"
"893","MGI:88276","MP:0000432","abnormal head morphology","growth/size/body region phenotype","EMAPA:31858","head","MGI:88276-head","MP:0005378","Yes","Yes","Yes-Yes"
"894","MGI:88276","MP:0011496","abnormal head size","growth/size/body region phenotype","EMAPA:31858","head","MGI:88276-head","MP:0005378","Yes","Yes","Yes-Yes"
"895","MGI:1330824","MP:0005294","abnormal heart ventricle morphology","cardiovascular system phenotype","EMAPA:17331","heart ventricle","MGI:1330824-heart ventricle","MP:0005385","Yes","Yes","Yes-Yes"
"896","MGI:96242","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:96242-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"897","MGI:96242","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:96242-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"898","MGI:1917498","MP:0001146","abnormal testis morphology","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:1917498-testis","MP:0005379","Yes","Yes","Yes-Yes"
"899","MGI:1917498","MP:0001146","abnormal testis morphology","reproductive system phenotype","EMAPA:17972","testis","MGI:1917498-testis","MP:0005389","Yes","Yes","Yes-Yes"
"900","MGI:1917498","MP:0001147","small testis","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:1917498-testis","MP:0005379","Yes","Yes","Yes-Yes"
"901","MGI:1917498","MP:0001147","small testis","reproductive system phenotype","EMAPA:17972","testis","MGI:1917498-testis","MP:0005389","Yes","Yes","Yes-Yes"
"902","MGI:88516","MP:0001297","microphthalmia","vision/eye phenotype","EMAPA:16198","eye","MGI:88516-eye","MP:0005391","Yes","Yes","Yes-Yes"
"903","MGI:96086","MP:0008533","abnormal anterior visceral endoderm morphology","embryo phenotype","EMAPA:36068","anterior visceral endoderm","MGI:96086-anterior visceral endoderm","MP:0005380","Yes","Yes","Yes-Yes"
"904","MGI:102770","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:102770-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"905","MGI:88452","MP:0002544","brachydactyly","limbs/digits/tail phenotype","EMAPA:32725","limb digit","MGI:88452-limb digit","MP:0005371","Yes","Yes","Yes-Yes"
"906","MGI:88452","MP:0005508","abnormal skeleton morphology","skeleton phenotype","EMAPA:35773","skeletal system","MGI:88452-skeletal system","MP:0005390","Yes","Yes","Yes-Yes"
"907","MGI:1289263","MP:0011380","enlarged brain ventricles","nervous system phenotype","EMAPA:32674","brain ventricle","MGI:1289263-brain ventricle","MP:0003631","Yes","Yes","Yes-Yes"
"908","MGI:109165","MP:0008518","retinal outer nuclear layer degeneration","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:109165-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"909","MGI:1330812","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1330812-liver","MP:0005370","No","Yes","No-Yes"
"910","MGI:1330812","MP:0000599","enlarged liver","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1330812-liver","MP:0005370","No","Yes","No-Yes"
"911","MGI:1330812","MP:0001860","liver inflammation","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1330812-liver","MP:0005370","No","Yes","No-Yes"
"912","MGI:1330812","MP:0001860","liver inflammation","immune system phenotype","EMAPA:16846","liver","MGI:1330812-liver","MP:0005387","No","Yes","No-Yes"
"913","MGI:105057","MP:0001619","abnormal vascular permeability","cardiovascular system phenotype","EMAPA:32743","blood vessel","MGI:105057-blood vessel","MP:0005385","Yes","Yes","Yes-Yes"
"914","MGI:2679260","MP:0001699","increased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:2679260-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"915","MGI:2679260","MP:0001699","increased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:2679260-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"916","MGI:1339972","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1339972-liver","MP:0005370","Yes","Yes","Yes-Yes"
"917","MGI:1339972","MP:0002628","hepatic steatosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1339972-liver","MP:0005370","Yes","Yes","Yes-Yes"
"918","MGI:1339972","MP:0002981","increased liver weight","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1339972-liver","MP:0005370","Yes","Yes","Yes-Yes"
"919","MGI:1339972","MP:0008019","increased liver tumor incidence","neoplasm","EMAPA:16846","liver","MGI:1339972-liver","MP:0002006","Yes","Yes","Yes-Yes"
"920","MGI:1339972","MP:0008019","increased liver tumor incidence","liver/biliary system phenotype","EMAPA:16846","liver","MGI:1339972-liver","MP:0005370","Yes","Yes","Yes-Yes"
"921","MGI:109177","MP:0001861","lung inflammation","immune system phenotype","EMAPA:16728","lung","MGI:109177-lung","MP:0005387","Yes","Yes","Yes-Yes"
"922","MGI:109177","MP:0001861","lung inflammation","respiratory system phenotype","EMAPA:16728","lung","MGI:109177-lung","MP:0005388","Yes","Yes","Yes-Yes"
"923","MGI:109177","MP:0006050","pulmonary fibrosis","respiratory system phenotype","EMAPA:16728","lung","MGI:109177-lung","MP:0005388","Yes","Yes","Yes-Yes"
"924","MGI:105057","MP:0003071","decreased vascular permeability","cardiovascular system phenotype","EMAPA:32743","blood vessel","MGI:105057-blood vessel","MP:0005385","Yes","Yes","Yes-Yes"
"925","MGI:2676556","MP:0002652","thin myocardium","muscle phenotype","EMAPA:32688","cardiac muscle tissue","MGI:2676556-cardiac muscle tissue","MP:0005369","No","Yes","No-Yes"
"926","MGI:2676556","MP:0002652","thin myocardium","cardiovascular system phenotype","EMAPA:32688","cardiac muscle tissue","MGI:2676556-cardiac muscle tissue","MP:0005385","No","Yes","No-Yes"
"927","MGI:88180","MP:0011260","abnormal head mesenchyme morphology","growth/size/body region phenotype","EMAPA:16098","head mesenchyme","MGI:88180-head mesenchyme","MP:0005378","Yes","Yes","Yes-Yes"
"928","MGI:88180","MP:0011260","abnormal head mesenchyme morphology","embryo phenotype","EMAPA:16098","head mesenchyme","MGI:88180-head mesenchyme","MP:0005380","Yes","Yes","Yes-Yes"
"929","MGI:88354","MP:0012119","increased trophectoderm apoptosis","embryo phenotype","EMAPA:16046","trophectoderm","MGI:88354-trophectoderm","MP:0005380","Yes","Yes","Yes-Yes"
"930","MGI:1352754","MP:0001209","spontaneous skin ulceration","integument phenotype","EMAPA:17525","skin","MGI:1352754-skin","MP:0010771","No","Yes","No-Yes"
"931","MGI:88276","MP:0000433","microcephaly","growth/size/body region phenotype","EMAPA:31858","head","MGI:88276-head","MP:0005378","Yes","Yes","Yes-Yes"
"932","MGI:88467","MP:0001861","lung inflammation","immune system phenotype","EMAPA:16728","lung","MGI:88467-lung","MP:0005387","Yes","Yes","Yes-Yes"
"933","MGI:88467","MP:0001861","lung inflammation","respiratory system phenotype","EMAPA:16728","lung","MGI:88467-lung","MP:0005388","Yes","Yes","Yes-Yes"
"934","MGI:88467","MP:0005598","decreased ventricle muscle contractility","muscle phenotype","EMAPA:32748","ventricle cardiac muscle","MGI:88467-ventricle cardiac muscle","MP:0005369","Yes","Yes","Yes-Yes"
"935","MGI:88467","MP:0005598","decreased ventricle muscle contractility","cardiovascular system phenotype","EMAPA:32748","ventricle cardiac muscle","MGI:88467-ventricle cardiac muscle","MP:0005385","Yes","Yes","Yes-Yes"
"936","MGI:2444748","MP:0000787","abnormal telencephalon morphology","nervous system phenotype","EMAPA:16910","telencephalon","MGI:2444748-telencephalon","MP:0003631","Yes","Yes","Yes-Yes"
"937","MGI:1354756","MP:0001297","microphthalmia","vision/eye phenotype","EMAPA:16198","eye","MGI:1354756-eye","MP:0005391","Yes","Yes","Yes-Yes"
"938","MGI:88452","MP:0001533","abnormal skeleton physiology","skeleton phenotype","EMAPA:35773","skeletal system","MGI:88452-skeletal system","MP:0005390","Yes","Yes","Yes-Yes"
"939","MGI:88452","MP:0002764","short tibia","limbs/digits/tail phenotype","EMAPA:19142","tibia","MGI:88452-tibia","MP:0005371","Yes","Yes","Yes-Yes"
"940","MGI:88452","MP:0002764","short tibia","skeleton phenotype","EMAPA:19142","tibia","MGI:88452-tibia","MP:0005390","Yes","Yes","Yes-Yes"
"941","MGI:88452","MP:0005108","abnormal ulna morphology","limbs/digits/tail phenotype","EMAPA:19104","ulna","MGI:88452-ulna","MP:0005371","Yes","Yes","Yes-Yes"
"942","MGI:88452","MP:0005108","abnormal ulna morphology","skeleton phenotype","EMAPA:19104","ulna","MGI:88452-ulna","MP:0005390","Yes","Yes","Yes-Yes"
"943","MGI:1354949","MP:0000274","enlarged heart","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1354949-heart","MP:0005385","Yes","Yes","Yes-Yes"
"944","MGI:3037816","MP:0030005","increased retinal apoptosis","cellular phenotype","EMAPA:17168","retina","MGI:3037816-retina","MP:0005384","Yes","Yes","Yes-Yes"
"945","MGI:3037816","MP:0030005","increased retinal apoptosis","vision/eye phenotype","EMAPA:17168","retina","MGI:3037816-retina","MP:0005391","Yes","Yes","Yes-Yes"
"946","MGI:95835","MP:0000784","forebrain hypoplasia","nervous system phenotype","EMAPA:16895","forebrain","MGI:95835-forebrain","MP:0003631","Yes","Yes","Yes-Yes"
"947","MGI:95835","MP:0000849","abnormal cerebellum morphology","nervous system phenotype","EMAPA:17787","cerebellum","MGI:95835-cerebellum","MP:0003631","Yes","Yes","Yes-Yes"
"948","MGI:1935147","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:1935147-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"949","MGI:1935147","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:1935147-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"950","MGI:95668","MP:0003632","abnormal nervous system morphology","nervous system phenotype","EMAPA:16469","nervous system","MGI:95668-nervous system","MP:0003631","Yes","Yes","Yes-Yes"
"951","MGI:101926","MP:0008065","short endolymphatic duct","hearing/vestibular/ear phenotype","EMAPA:18580","endolymphatic duct","MGI:101926-endolymphatic duct","MP:0005377","Yes","Yes","Yes-Yes"
"952","MGI:96435","MP:0004937","dilated heart","cardiovascular system phenotype","EMAPA:16105","heart","MGI:96435-heart","MP:0005385","No","Yes","No-Yes"
