query	match
HGNC:1309	MGI:1289265
HGNC:1698	MGI:101774
HGNC:29217	MGI:2679002
HGNC:23213	MGI:1917575
HGNC:28160	MGI:1933108
HGNC:9604	MGI:97797
HGNC:20999	MGI:1914084
HGNC:3342	MGI:95389
HGNC:10596	MGI:103169
HGNC:24248	MGI:1918699
HGNC:12516	MGI:1276123
HGNC:11924	MGI:1101059
HGNC:1403	MGI:103307
HGNC:21022	MGI:2681839
HGNC:18981	MGI:2385213
HGNC:7956	MGI:104963
HGNC:14423	MGI:2685028
HGNC:9352	MGI:99523
HGNC:9587	MGI:1276575
HGNC:17945	MGI:3644668
HGNC:28951	MGI:2443687
HGNC:4706	MGI:101805
HGNC:21918	MGI:1918876
HGNC:26646	MGI:1915740
HGNC:13634	MGI:2146021
HGNC:23245	MGI:1914008
HGNC:29996	MGI:1914947
HGNC:1760	MGI:1346069
HGNC:24846	MGI:3652048
HGNC:4904	MGI:3615329
HGNC:4598	MGI:1351343
HGNC:8208	MGI:102697
HGNC:9182	MGI:1347081
HGNC:12957	MGI:1915161
HGNC:8934	MGI:1351485
HGNC:26951	MGI:1919398
HGNC:7788	MGI:97311
HGNC:7828	MGI:1350916
HGNC:7583	MGI:97272
HGNC:18584	MGI:2429859
HGNC:2049	MGI:1859285
HGNC:11191	MGI:98359
HGNC:27653	MGI:2686215
HGNC:18901	MGI:1913416
HGNC:9392	MGI:97760
HGNC:20314	MGI:104602
HGNC:9455	MGI:109330
HGNC:16876	MGI:107188
HGNC:9216	MGI:102564
HGNC:29140	MGI:1921799
HGNC:29315	MGI:2142534
HGNC:13390	MGI:1929485
HGNC:13386	MGI:1890645
HGNC:30796	MGI:1329037
HGNC:30134	MGI:1922523
HGNC:16897	MGI:1095401
HGNC:5297	MGI:96282
HGNC:22974	MGI:1918869
HGNC:23785	MGI:1335106
HGNC:32350	MGI:2384869
HGNC:34448	MGI:1916621
HGNC:25123	MGI:2147077
HGNC:23783	MGI:1916378
HGNC:16855	MGI:1924817
HGNC:9080	MGI:97622
HGNC:14169	MGI:1915886
HGNC:20656	MGI:2654705
HGNC:13589	MGI:2686937
HGNC:11216	MGI:107380
HGNC:18435	MGI:2384887
HGNC:9906	MGI:1933973
HGNC:24285	MGI:1913552
HGNC:180	MGI:1922822
HGNC:6037	MGI:1915031
HGNC:13812	MGI:1860103
HGNC:27828	MGI:3650048
HGNC:4913	MGI:1099804
HGNC:25158	MGI:1926185
HGNC:9957	MGI:103022
HGNC:3978	MGI:1340024
HGNC:955	MGI:103124
HGNC:6556	MGI:1932557
HGNC:17948	MGI:1096372
HGNC:15095	MGI:3030294
HGNC:791	MGI:1926157
HGNC:16835	MGI:1915919
HGNC:6184	MGI:1338049
HGNC:8967	MGI:1351629
HGNC:28386	MGI:1921468
HGNC:26641	MGI:3606211
HGNC:18281	MGI:2148199
HGNC:14053	MGI:1351608
HGNC:28602	MGI:3588212
HGNC:9866	MGI:97858
HGNC:26400	MGI:1913965
HGNC:21092	MGI:2147038
HGNC:30377	MGI:2145950
HGNC:9070	MGI:1860485
HGNC:26202	MGI:2443470
HGNC:29005	MGI:2152406
HGNC:25753	MGI:3607784
HGNC:16463	MGI:1860512
HGNC:567	MGI:1100869
HGNC:19044	MGI:3616091
HGNC:30650	MGI:107742
HGNC:977	MGI:1276534
HGNC:2620	MGI:1919332
HGNC:25634	MGI:3039628
HGNC:18705	MGI:99692
HGNC:12461	MGI:2149543
HGNC:17728	MGI:1930136
HGNC:6544	MGI:96764
HGNC:30391	MGI:2682064
HGNC:376	MGI:3050566
HGNC:21256	MGI:1917276
HGNC:15465	MGI:109602
HGNC:27005	MGI:2442845
HGNC:489	MGI:1919963
HGNC:9851	MGI:2683212
HGNC:23200	MGI:894659
HGNC:11023	MGI:1917648
HGNC:25704	MGI:2443726
HGNC:11061	MGI:1100521
HGNC:9467	MGI:2384838
HGNC:29889	MGI:2444070
HGNC:15961	MGI:1931457
HGNC:840	MGI:1100495
HGNC:10871	MGI:106018
HGNC:17557	MGI:1353593
HGNC:8571	MGI:1345153
HGNC:11721	MGI:109574
HGNC:937	MGI:108047
HGNC:29663	MGI:3652339
HGNC:12997	MGI:3040700
HGNC:10983	MGI:1354721
HGNC:26636	MGI:2442866
HGNC:2843	MGI:1333825
HGNC:1373	MGI:88269
HGNC:28682	MGI:1890753
HGNC:17893	MGI:2385286
HGNC:8655	MGI:104692
HGNC:7669	MGI:1276533
HGNC:9588	MGI:109583
HGNC:2259	MGI:2384799
HGNC:2069	MGI:1098669
HGNC:27820	MGI:1925756
HGNC:10934	MGI:106684
HGNC:23157	MGI:2444031
HGNC:21355	MGI:1916892
HGNC:14235	MGI:1914868
HGNC:2395	MGI:104336
HGNC:2023	MGI:99486
HGNC:26591	MGI:2444810
HGNC:12469	MGI:98890
HGNC:24837	MGI:2445137
HGNC:54	MGI:1923658
HGNC:18795	MGI:1344410
HGNC:30164	MGI:1929510
HGNC:4018	MGI:107692
HGNC:30279	MGI:1925505
HGNC:6701	MGI:96829
HGNC:21715	MGI:2664668
HGNC:5134	MGI:96203
HGNC:17801	MGI:99175
HGNC:24376	MGI:2444415
HGNC:17798	MGI:1926195
HGNC:29969	MGI:1914999
HGNC:26597	MGI:1919434
HGNC:25548	MGI:1918135
HGNC:9594	MGI:97794
HGNC:19344	MGI:1201681
HGNC:8803	MGI:97530
HGNC:11269	MGI:1345139
HGNC:7010	MGI:1316736
HGNC:25970	MGI:1930842
HGNC:11583	MGI:3041197
HGNC:15968	MGI:1338002
HGNC:4512	MGI:1340051
HGNC:23826	MGI:2442564
HGNC:10380	MGI:1346333
HGNC:19060	MGI:2668412
HGNC:6586	MGI:1920048
HGNC:17748	MGI:1891740
HGNC:8799	MGI:97527
HGNC:16933	MGI:2444737
HGNC:26064	MGI:1914497
HGNC:16519	MGI:104606
HGNC:11424	MGI:1333757
HGNC:17181	MGI:1919573
HGNC:22944	MGI:2141990
HGNC:11845	MGI:1099832
HGNC:6438	MGI:2148866
HGNC:10495	MGI:1338915
HGNC:4204	MGI:1100870
HGNC:4369	MGI:1891112
HGNC:16448	MGI:1913764
HGNC:6318	MGI:108390
HGNC:9387	MGI:1891343
HGNC:2644	MGI:103225
HGNC:12567	MGI:894682
HGNC:29299	MGI:1921714
HGNC:16084	MGI:2385067
HGNC:32044	MGI:1918191
HGNC:24131	MGI:101917
HGNC:4056	MGI:95607
HGNC:30232	MGI:1098672
HGNC:11572	MGI:106314
HGNC:3129	MGI:1354171
HGNC:26583	MGI:2445062
HGNC:3611	MGI:95496
HGNC:26924	MGI:3646885
HGNC:9174	MGI:97740
HGNC:10926	MGI:2443515
HGNC:20127	MGI:2144738
HGNC:11923	MGI:99908
HGNC:33358	MGI:1917074
HGNC:19307	MGI:2444413
HGNC:15827	MGI:2442367
HGNC:17999	MGI:2388285
HGNC:15201	MGI:3030475
HGNC:24382	MGI:105958
HGNC:11405	MGI:1923020
HGNC:1460	MGI:88256
HGNC:33703	MGI:1920509
HGNC:10548	MGI:104783
HGNC:24103	MGI:1922702
HGNC:3119	MGI:105091
HGNC:4718	MGI:1931527
HGNC:7405	MGI:97171
HGNC:14581	MGI:1916193
HGNC:28296	MGI:1919070
HGNC:19359	MGI:2387350
HGNC:30079	MGI:3612246
HGNC:13201	MGI:2449112
HGNC:28020	MGI:1915466
HGNC:6358	MGI:1916790
HGNC:23242	MGI:2139447
HGNC:28045	MGI:1923497
HGNC:7208	MGI:1343489
HGNC:1696	MGI:88345
HGNC:5014	MGI:109373
HGNC:12660	MGI:1277163
HGNC:22788	MGI:1920441
HGNC:28465	MGI:1913423
HGNC:4977	MGI:96108
HGNC:29829	MGI:2652845
HGNC:29862	MGI:1933833
HGNC:29099	MGI:1918968
HGNC:7785	MGI:103188
HGNC:21610	MGI:1918115
HGNC:21386	MGI:2442179
HGNC:21721	MGI:1922843
HGNC:9716	MGI:107487
HGNC:14298	MGI:1929469
HGNC:12621	MGI:2144157
HGNC:6907	MGI:106591
HGNC:189	MGI:1098667
HGNC:16947	MGI:2387613
HGNC:20398	MGI:3665441
HGNC:29379	MGI:2385199
HGNC:12422	MGI:109572
HGNC:4894	MGI:1859281
HGNC:29961	MGI:2677164
HGNC:1004	MGI:1924295
HGNC:10494	MGI:1330282
HGNC:9066	MGI:97616
HGNC:12994	MGI:1933401
HGNC:6695	MGI:3584516
HGNC:11051	MGI:105090
HGNC:25649	MGI:2441788
HGNC:18038	MGI:2155345
HGNC:2280	MGI:107460
HGNC:2955	MGI:1859217
HGNC:37	MGI:1351646
HGNC:9685	MGI:97816
HGNC:549	MGI:2668431
HGNC:4268	MGI:1202394
HGNC:11630	MGI:98505
HGNC:4655	MGI:1277216
HGNC:2719	MGI:94876
HGNC:26862	MGI:2685585
HGNC:24825	MGI:1929514
HGNC:6816	MGI:96913
HGNC:21182	MGI:1917162
HGNC:10722	MGI:106689
HGNC:23038	MGI:1915671
HGNC:6368	MGI:1346336
HGNC:11755	MGI:88135
HGNC:7821	MGI:97342
HGNC:26341	MGI:1921471
HGNC:28435	MGI:1916577
HGNC:3301	MGI:1933735
HGNC:18622	MGI:2685013
HGNC:18267	MGI:1918659
HGNC:7531	MGI:1925638
HGNC:15527	MGI:1932466
HGNC:21172	MGI:1914007
HGNC:12679	MGI:103076
HGNC:5359	MGI:1915822
HGNC:18621	MGI:1914792
HGNC:29089	MGI:2685193
HGNC:18315	MGI:1338755
HGNC:24086	MGI:1917115
HGNC:2496	MGI:1921495
HGNC:2897	MGI:1354949
HGNC:34383	MGI:2385061
HGNC:27297	MGI:3045328
HGNC:25294	MGI:3647699
HGNC:2891	MGI:1329040
HGNC:34404	MGI:1913606
HGNC:25737	MGI:1922820
HGNC:8912	MGI:97572
HGNC:17366	MGI:1353573
HGNC:32971	MGI:3588208
HGNC:26505	MGI:1921717
HGNC:22210	MGI:3584458
HGNC:17859	MGI:2446190
HGNC:9142	MGI:97712
HGNC:20823	MGI:2442409
HGNC:29041	MGI:1919288
HGNC:543	MGI:106008
HGNC:19152	MGI:1916560
HGNC:30852	MGI:1923417
HGNC:3800	MGI:1347466
HGNC:28270	MGI:1924814
HGNC:26554	MGI:1917676
HGNC:395	MGI:96853
HGNC:10573	MGI:1891228
HGNC:29373	MGI:1918960
HGNC:13552	MGI:1354735
HGNC:10442	MGI:1924096
HGNC:25517	MGI:2442524
HGNC:14860	MGI:1915062
HGNC:25154	MGI:1933141
HGNC:21604	MGI:1333763
HGNC:18469	MGI:1923452
HGNC:25640	MGI:1913679
HGNC:19234	MGI:2384748
HGNC:28390	MGI:1913719
HGNC:26756	MGI:2684937
HGNC:16454	MGI:2441765
HGNC:23612	MGI:2442784
HGNC:28881	MGI:1277960
HGNC:29198	MGI:1913452
HGNC:6645	MGI:1859635
HGNC:11842	MGI:1346023
HGNC:1366	MGI:2685556
HGNC:11006	MGI:1095438
HGNC:25210	MGI:1919864
HGNC:12562	MGI:1931744
HGNC:13963	MGI:2177492
HGNC:29942	MGI:2384781
HGNC:19280	MGI:1098577
HGNC:19085	MGI:1914431
HGNC:53442	MGI:2685611
HGNC:9558	MGI:1345192
HGNC:2148	MGI:88436
HGNC:10736	MGI:107556
HGNC:9261	MGI:2447857
HGNC:29112	MGI:1196356
HGNC:30200	MGI:2442987
HGNC:8574	MGI:109520
HGNC:17055	MGI:2141183
HGNC:17095	MGI:2142973
HGNC:16839	MGI:2446213
HGNC:24728	MGI:2444486
HGNC:7067	MGI:108445
HGNC:1157	MGI:1858419
HGNC:9399	MGI:97598
HGNC:1704	MGI:1336885
HGNC:4849	MGI:2680765
HGNC:1374	MGI:88270
HGNC:29235	MGI:2442958
HGNC:24290	MGI:2442354
HGNC:29223	MGI:2139777
HGNC:7203	MGI:1196990
HGNC:17128	MGI:2147269
HGNC:916	MGI:1349403
HGNC:21517	MGI:1919166
HGNC:25508	MGI:2685877
HGNC:25570	MGI:2443386
HGNC:8077	MGI:1336188
HGNC:1364	MGI:2677850
HGNC:11220	MGI:108110
HGNC:26157	MGI:3040699
HGNC:14461	MGI:1924709
HGNC:21246	MGI:3617850
HGNC:28736	MGI:1925715
HGNC:21403	MGI:2684982
HGNC:34237	MGI:2444746
HGNC:14510	MGI:1928142
HGNC:32224	MGI:2144284
HGNC:3771	MGI:1100496
HGNC:1851	MGI:88375
HGNC:22402	MGI:1918170
HGNC:13108	MGI:107457
HGNC:19147	MGI:2384150
HGNC:32456	MGI:2142632
HGNC:13829	MGI:108071
HGNC:8755	MGI:2147987
HGNC:30208	MGI:1914706
HGNC:11850	MGI:96824
HGNC:714	MGI:88075
HGNC:8921	MGI:2446126
HGNC:18171	MGI:109294
HGNC:8818	MGI:1346029
HGNC:20045	MGI:1916981
HGNC:3491	MGI:99253
HGNC:26435	MGI:1913336
HGNC:6258	MGI:108495
HGNC:16040	MGI:2651854
HGNC:33227	MGI:1921970
HGNC:8041	MGI:1347073
HGNC:5171	MGI:105112
HGNC:10297	MGI:103254
HGNC:15981	MGI:1926956
HGNC:9477	MGI:1100881
HGNC:29557	MGI:1916060
HGNC:25907	MGI:1919390
HGNC:30619	MGI:1924879
HGNC:14929	MGI:2135607
HGNC:13343	MGI:2675858
HGNC:30310	MGI:2443686
HGNC:28633	MGI:2446136
HGNC:8524	MGI:106661
HGNC:23212	MGI:1919210
HGNC:16521	MGI:2442855
HGNC:24272	MGI:2446134
HGNC:14847	MGI:3030465
HGNC:11647	MGI:1350931
HGNC:24819	MGI:2444487
HGNC:23511	MGI:1923820
HGNC:12472	MGI:102959
HGNC:21883	MGI:2142610
HGNC:25518	MGI:1920136
HGNC:13603	MGI:1354705
HGNC:1406	MGI:1316660
HGNC:21109	MGI:1914794
HGNC:13395	MGI:109365
HGNC:17994	MGI:1929996
HGNC:13357	MGI:1915529
HGNC:967	MGI:2135267
HGNC:14958	MGI:1931751
HGNC:25177	MGI:1915572
HGNC:1618	MGI:107185
HGNC:10348	MGI:98068
HGNC:11729	MGI:1195972
HGNC:30438	MGI:1917028
HGNC:18674	MGI:1920185
HGNC:29532	MGI:1925139
HGNC:21259	MGI:2448541
HGNC:17582	MGI:1858746
HGNC:24318	MGI:1922939
HGNC:14359	MGI:1197526
HGNC:13806	MGI:893591
HGNC:23989	MGI:1919717
HGNC:32046	MGI:1916582
HGNC:1096	MGI:1338800
HGNC:17135	MGI:2158015
HGNC:29652	MGI:1917715
HGNC:31834	MGI:2442788
HGNC:3013	MGI:1928679
HGNC:29813	MGI:1919782
HGNC:26525	MGI:1916778
HGNC:18665	MGI:1201784
HGNC:6120	MGI:1350924
HGNC:31823	MGI:1920981
HGNC:10249	MGI:1274781
HGNC:27387	MGI:1917855
HGNC:19824	MGI:1915842
HGNC:11791	MGI:2177944
HGNC:21394	MGI:1922595
HGNC:20277	MGI:1923485
HGNC:18823	MGI:1913491
HGNC:11812	MGI:109275
HGNC:21074	MGI:2384905
HGNC:29308	MGI:1920907
HGNC:17710	MGI:1889342
HGNC:17935	MGI:2180021
HGNC:11827	MGI:98759
HGNC:20914	MGI:2678952
HGNC:5974	MGI:105052
HGNC:14922	MGI:1351473
HGNC:20302	MGI:1918090
HGNC:556	MGI:1328307
HGNC:14865	MGI:1096388
HGNC:4587	MGI:95822
HGNC:28783	MGI:1915149
HGNC:11620	MGI:1351315
HGNC:29569	MGI:3645211
HGNC:17200	MGI:106036
HGNC:8852	MGI:1338788
HGNC:30423	MGI:1270839
HGNC:6278	MGI:1100509
HGNC:15971	MGI:106581
HGNC:52392	MGI:3644212
HGNC:21039	MGI:1925869
HGNC:8258	MGI:2177477
HGNC:264	MGI:99403
HGNC:2299	MGI:1923953
HGNC:33551	MGI:1913676
HGNC:20879	MGI:2442952
HGNC:44160	MGI:2686525
HGNC:23845	MGI:106299
HGNC:28500	MGI:1914757
HGNC:6937	MGI:1925288
HGNC:11862	MGI:1891463
HGNC:18052	MGI:1920719
HGNC:22411	MGI:1918550
HGNC:1876	MGI:1336166
HGNC:10018	MGI:1101770
HGNC:29249	MGI:1924992
HGNC:30721	MGI:1930801
HGNC:25974	MGI:1918834
HGNC:26328	MGI:1921811
HGNC:7190	MGI:1928904
HGNC:14512	MGI:1919064
HGNC:29035	MGI:2142810
HGNC:12631	MGI:1934029
HGNC:24788	MGI:1920209
HGNC:12801	MGI:98970
HGNC:5956	MGI:96533
HGNC:17150	MGI:1196368
HGNC:78	MGI:1194500
HGNC:3317	MGI:1916507
HGNC:1875	MGI:101763
HGNC:13764	MGI:2443373
HGNC:20920	MGI:1914025
HGNC:7623	MGI:1100511
HGNC:20604	MGI:1919912
HGNC:28358	MGI:2138209
HGNC:1230	MGI:2685861
HGNC:30862	MGI:1913844
HGNC:613	MGI:88057
HGNC:25854	MGI:1924488
HGNC:23378	MGI:2444398
HGNC:16645	MGI:1933972
HGNC:43638	MGI:1922283
HGNC:30014	MGI:2685266
HGNC:20150	MGI:1916865
HGNC:14198	MGI:1890496
HGNC:27900	MGI:2685371
HGNC:9630	MGI:97804
HGNC:23519	MGI:1917144
HGNC:7978	MGI:95824
HGNC:24973	MGI:109369
HGNC:225	MGI:1889575
HGNC:27337	MGI:3576659
HGNC:8889	MGI:1933118
HGNC:17010	MGI:2387631
HGNC:10600	MGI:104696
HGNC:20644	MGI:1929693
HGNC:20099	MGI:1923684
HGNC:4715	MGI:1931523
HGNC:854	MGI:109618
HGNC:27584	MGI:2384806
HGNC:32069	MGI:3652166
HGNC:14129	MGI:2148922
HGNC:9185	MGI:1860191
HGNC:3596	MGI:2685369
HGNC:28026	MGI:3607787
HGNC:7098	MGI:1352449
HGNC:14599	MGI:1349477
HGNC:28363	MGI:1917135
HGNC:30350	MGI:1917535
HGNC:9246	MGI:2443834
HGNC:4922	MGI:96103
HGNC:20090	MGI:103268
HGNC:10384	MGI:1351329
HGNC:27254	MGI:2442082
HGNC:13180	MGI:3026685
HGNC:19857	MGI:1921566
HGNC:33238	MGI:2677849
HGNC:2741	MGI:1914192
HGNC:6514	MGI:1333883
HGNC:10011	MGI:97912
HGNC:20294	MGI:2442342
HGNC:30081	MGI:1913411
HGNC:29468	MGI:1913783
HGNC:12672	MGI:106915
HGNC:34000	MGI:1922902
HGNC:17178	MGI:2660628
HGNC:19138	MGI:1315192
HGNC:12718	MGI:1261847
HGNC:11200	MGI:98366
HGNC:30684	MGI:1923531
HGNC:13906	MGI:104991
HGNC:2594	MGI:88587
HGNC:16901	MGI:109282
HGNC:15788	MGI:1929094
HGNC:30217	MGI:1913504
HGNC:21905	MGI:2182066
HGNC:7514	MGI:2153525
HGNC:1052	MGI:108092
HGNC:40026	MGI:1922921
HGNC:573	MGI:1336993
HGNC:19311	MGI:1351610
HGNC:17845	MGI:2136282
HGNC:7851	MGI:1930182
HGNC:27265	MGI:2442310
HGNC:28127	MGI:1923416
HGNC:2460	MGI:88548
HGNC:28976	MGI:1914784
HGNC:29314	MGI:2444177
HGNC:28331	MGI:1913519
HGNC:10807	MGI:1346525
HGNC:16642	MGI:1932682
HGNC:4412	MGI:893584
HGNC:29799	MGI:2444110
HGNC:9534	MGI:1347009
HGNC:29489	MGI:1915206
HGNC:30163	MGI:1919224
HGNC:945	MGI:2441837
HGNC:29266	MGI:1921249
HGNC:21423	MGI:1916509
HGNC:4449	MGI:1194891
HGNC:19217	MGI:3039623
HGNC:25143	MGI:2140077
HGNC:29196	MGI:2146236
HGNC:18713	MGI:2179717
HGNC:10549	MGI:1859293
HGNC:29387	MGI:1918925
HGNC:11818	MGI:1353424
HGNC:23784	MGI:2151172
HGNC:18312	MGI:1916557
HGNC:11757	MGI:104638
HGNC:3623	MGI:1341158
HGNC:6718	MGI:104875
HGNC:9852	MGI:2152414
HGNC:33631	MGI:1920432
HGNC:557	MGI:1354742
HGNC:17198	MGI:2681120
HGNC:40038	MGI:3615306
HGNC:6055	MGI:1926876
HGNC:21406	MGI:1923596
HGNC:29685	MGI:1919586
HGNC:18001	MGI:1858259
HGNC:17064	MGI:2183438
HGNC:25718	MGI:2384812
HGNC:25486	MGI:2147848
HGNC:16018	MGI:2443963
HGNC:17022	MGI:2180307
HGNC:14219	MGI:1929092
HGNC:7107	MGI:106035
HGNC:16028	MGI:1924375
HGNC:19408	MGI:2389173
HGNC:2076	MGI:2442253
HGNC:14807	MGI:3030816
HGNC:24641	MGI:1918767
HGNC:3503	MGI:107507
HGNC:4886	MGI:109191
HGNC:30793	MGI:2441772
HGNC:33769	MGI:1925441
HGNC:30003	MGI:1916799
HGNC:20764	MGI:1919537
HGNC:17067	MGI:1919643
HGNC:710	MGI:2159617
HGNC:17956	MGI:2158400
HGNC:28161	MGI:1914209
HGNC:9143	MGI:1100882
HGNC:4127	MGI:2179403
HGNC:15679	MGI:1353467
HGNC:7603	MGI:106598
HGNC:27446	MGI:2448587
HGNC:25815	MGI:2158560
HGNC:4019	MGI:1858901
HGNC:18754	MGI:1354707
HGNC:23375	MGI:1913941
HGNC:22990	MGI:2653243
HGNC:29947	MGI:1914345
HGNC:5145	MGI:1855689
HGNC:17928	MGI:1098610
HGNC:14905	MGI:1933546
HGNC:17273	MGI:1098258
HGNC:9307	MGI:2442104
HGNC:25891	MGI:2384567
HGNC:9850	MGI:1919060
HGNC:15621	MGI:1923407
HGNC:14621	MGI:1914227
HGNC:8995	MGI:107930
HGNC:7869	MGI:1925938
HGNC:11344	MGI:1338881
HGNC:30293	MGI:1919559
HGNC:7214	MGI:1915783
HGNC:6891	MGI:106271
HGNC:25926	MGI:1917967
HGNC:13488	MGI:1890520
HGNC:9608	MGI:97801
HGNC:27168	MGI:2684962
HGNC:18407	MGI:1923236
HGNC:12791	MGI:109635
HGNC:4577	MGI:1925248
HGNC:1529	MGI:107570
HGNC:19419	MGI:2441996
HGNC:19315	MGI:3041165
HGNC:30702	MGI:1929091
HGNC:14495	MGI:2153089
HGNC:9459	MGI:97772
HGNC:2512	MGI:1859649
HGNC:2962	MGI:107736
HGNC:10921	MGI:1890457
HGNC:9853	MGI:2444611
HGNC:17371	MGI:1913192
HGNC:15523	MGI:1929258
HGNC:227	MGI:2151118
HGNC:3804	MGI:1347473
HGNC:26604	MGI:1925912
HGNC:11121	MGI:1278330
HGNC:26302	MGI:3609241
HGNC:24174	MGI:3587728
HGNC:28556	MGI:3612188
HGNC:25443	MGI:1919494
HGNC:30540	MGI:1913994
HGNC:24530	MGI:1913940
HGNC:23355	MGI:1918730
HGNC:29661	MGI:1914263
HGNC:16064	MGI:1921355
HGNC:13433	MGI:1343102
HGNC:1481	MGI:88266
HGNC:28112	MGI:1913696
HGNC:11732	MGI:2385204
HGNC:4093	MGI:95634
HGNC:3701	MGI:1277947
HGNC:13448	MGI:1915010
HGNC:8168	MGI:3030792
HGNC:53649	MGI:1922177
HGNC:10850	MGI:98299
HGNC:12780	MGI:98954
HGNC:9702	MGI:1338779
HGNC:24903	MGI:1913754
HGNC:20100	MGI:3645257
HGNC:25691	MGI:1922555
HGNC:24991	MGI:1289231
HGNC:25602	MGI:3041254
HGNC:18697	MGI:1925237
HGNC:26462	MGI:3647874
HGNC:24573	MGI:2384588
HGNC:7225	MGI:103177
HGNC:11020	MGI:1342284
HGNC:6818	MGI:2385152
HGNC:3467	MGI:1352467
HGNC:17408	MGI:1929745
HGNC:17976	MGI:3647985
HGNC:28804	MGI:2686926
HGNC:4172	MGI:95663
HGNC:1362	MGI:2442704
HGNC:28984	MGI:2146110
HGNC:27981	MGI:1923473
HGNC:14254	MGI:109382
HGNC:5139	MGI:96209
HGNC:15562	MGI:1859324
HGNC:5287	MGI:96274
HGNC:10535	MGI:1913647
HGNC:10730	MGI:107559
HGNC:4471	MGI:3584514
HGNC:27310	MGI:2442184
HGNC:6589	MGI:1925076
HGNC:24515	MGI:1917706
HGNC:26353	MGI:2444654
HGNC:9480	MGI:1859181
HGNC:1935	MGI:1921527
HGNC:11507	MGI:108081
HGNC:25441	MGI:2140359
HGNC:21416	MGI:1916022
HGNC:26320	MGI:1914880
HGNC:33941	MGI:2444240
HGNC:11058	MGI:1858261
HGNC:20451	MGI:1916618
HGNC:20511	MGI:1916445
HGNC:10902	MGI:104295
HGNC:29255	MGI:2139607
HGNC:23319	MGI:1934028
HGNC:18356	MGI:2181962
HGNC:6000	MGI:96547
HGNC:6349	MGI:1338056
HGNC:29034	MGI:2682328
HGNC:753	MGI:1350929
HGNC:25407	MGI:1917955
HGNC:11278	MGI:108074
HGNC:29400	MGI:2445069
HGNC:15200	MGI:3030474
HGNC:34437	MGI:2686519
HGNC:16950	MGI:1917777
HGNC:12591	MGI:98916
HGNC:22973	MGI:2384298
HGNC:7995	MGI:1201386
HGNC:16696	MGI:1913604
HGNC:29511	MGI:107440
HGNC:29913	MGI:1916023
HGNC:14857	MGI:2145130
HGNC:11577	MGI:109626
HGNC:4910	MGI:106918
HGNC:35410	MGI:3648482
HGNC:15842	MGI:1890169
HGNC:26689	MGI:1921740
HGNC:6530	MGI:104576
HGNC:21226	MGI:1917780
HGNC:19880	MGI:1926189
HGNC:1357	MGI:1916318
HGNC:4476	MGI:2441890
HGNC:6924	MGI:108017
HGNC:16526	MGI:1919129
HGNC:18250	MGI:1919307
HGNC:21576	MGI:2145264
HGNC:22222	MGI:1925589
HGNC:11891	MGI:104540
HGNC:998	MGI:88140
HGNC:1471	MGI:104728
HGNC:9954	MGI:97897
HGNC:2333	MGI:88487
HGNC:26552	MGI:1922464
HGNC:30897	MGI:1917925
HGNC:25082	MGI:1917030
HGNC:29937	MGI:2146001
HGNC:34391	MGI:3584519
HGNC:1478	MGI:1352490
HGNC:29230	MGI:2444798
HGNC:4278	MGI:95715
HGNC:21285	MGI:2660854
HGNC:9579	MGI:1201684
HGNC:19366	MGI:2387466
HGNC:18512	MGI:2442551
HGNC:6469	MGI:1918039
HGNC:5125	MGI:99560
HGNC:15566	MGI:1914694
HGNC:20253	MGI:102969
HGNC:8973	MGI:1203730
HGNC:10895	MGI:1100499
HGNC:3396	MGI:1096338
HGNC:24049	MGI:107948
HGNC:990	MGI:88138
HGNC:18067	MGI:3052471
HGNC:17423	MGI:1929064
HGNC:10563	MGI:1349480
HGNC:9683	MGI:1321151
HGNC:25734	MGI:1916177
HGNC:5147	MGI:96213
HGNC:14908	MGI:1933407
HGNC:21705	MGI:95700
HGNC:3319	MGI:1928377
HGNC:6883	MGI:1926555
HGNC:34303	MGI:1920564
HGNC:3816	MGI:1347474
HGNC:5225	MGI:96239
HGNC:16278	MGI:2137353
HGNC:8222	MGI:3030243
HGNC:10301	MGI:1914275
HGNC:9414	MGI:108174
HGNC:9872	MGI:2149960
HGNC:10698	MGI:1921386
HGNC:22939	MGI:1924108
HGNC:6871	MGI:1346858
HGNC:29897	MGI:1914961
HGNC:26125	MGI:2183449
HGNC:220	MGI:1339949
HGNC:1862	MGI:1201414
HGNC:2908	MGI:104659
HGNC:9649	MGI:108410
HGNC:2874	MGI:103187
HGNC:5195	MGI:1333802
HGNC:24809	MGI:2443733
HGNC:26181	MGI:1913339
HGNC:16703	MGI:2156052
HGNC:26361	MGI:1920177
HGNC:12867	MGI:107533
HGNC:8908	MGI:1925668
HGNC:2343	MGI:2136343
HGNC:24997	MGI:2141558
HGNC:10819	MGI:1098703
HGNC:21328	MGI:2661364
HGNC:28826	MGI:1924555
HGNC:2254	MGI:1345964
HGNC:3309	MGI:2679229
HGNC:1994	MGI:88413
HGNC:20500	MGI:2443988
HGNC:3018	MGI:107181
HGNC:16700	MGI:1334444
HGNC:30629	MGI:1891471
HGNC:8616	MGI:97486
HGNC:19628	MGI:3030119
HGNC:1573	MGI:1930618
HGNC:25607	MGI:1915138
HGNC:1909	MGI:1096866
HGNC:13308	MGI:1927596
HGNC:9137	MGI:1355319
HGNC:4751	MGI:2448377
HGNC:30036	MGI:1923802
HGNC:2951	MGI:107744
