Marker.Symbol	MGI.Accession.ID	Gene.ID
Bcl10	MGI:1337994	ENSMUSG00000028191
Bcl11a	MGI:106190	ENSMUSG00000000861
Bcl11b	MGI:1929913	ENSMUSG00000048251
Bcl2	MGI:88138	ENSMUSG00000057329
Bcl2a1b	MGI:1278326	ENSMUSG00000089929
Bcl2l1	MGI:88139	ENSMUSG00000007659
Bcl2l10	MGI:1330841	ENSMUSG00000032191
Bcl2l11	MGI:1197519	ENSMUSG00000027381
Bcl2l12	MGI:1922986	ENSMUSG00000003190
Bcl2l13	MGI:2136959	ENSMUSG00000009112
Bcl2l14	MGI:1914063	ENSMUSG00000030200
Bcl2l15	MGI:2685412	ENSMUSG00000044165
Bcl2l2	MGI:108052	ENSMUSG00000089682
Bcl3	MGI:88140	ENSMUSG00000053175
Bcl6	MGI:107187	ENSMUSG00000022508
Bcl6b	MGI:1278332	ENSMUSG00000000317
Bcl7a	MGI:1924295	ENSMUSG00000029438
Bcl7b	MGI:1332238	ENSMUSG00000029681
Bcl7c	MGI:1332237	ENSMUSG00000030814
Bcl9	MGI:1924828	ENSMUSG00000038256
Bcl9l	MGI:1933114	ENSMUSG00000063382
Bclaf1	MGI:1917580	ENSMUSG00000037608
Bco1	MGI:1926923	ENSMUSG00000031845
Bco2	MGI:2177469	ENSMUSG00000032066
Bcor	MGI:1918708	ENSMUSG00000040363
Bcorl1	MGI:2443910	ENSMUSG00000036959
Bcr	MGI:88141	ENSMUSG00000009681
Bcs1l	MGI:1914071	ENSMUSG00000026172
Bdh1	MGI:1919161	ENSMUSG00000046598
Bdh2	MGI:1917022	ENSMUSG00000028167
Bdkrb1	MGI:88144	ENSMUSG00000041347
Bdkrb2	MGI:102845	ENSMUSG00000021070
Bdnf	MGI:88145	ENSMUSG00000048482
Bdp1	MGI:1347077	ENSMUSG00000049658
Bean1	MGI:1929597	ENSMUSG00000031872
Becn1	MGI:1891828	ENSMUSG00000035086
Begain	MGI:3044626	ENSMUSG00000040867
Bend3	MGI:2677212	ENSMUSG00000038214
Bend4	MGI:3648414	ENSMUSG00000092060
Bend5	MGI:1914871	ENSMUSG00000028545
Bend6	MGI:2444572	ENSMUSG00000042182
Bend7	MGI:2443100	ENSMUSG00000048186
Best1	MGI:1346332	ENSMUSG00000037418
Best2	MGI:2387588	ENSMUSG00000052819
Best3	MGI:3580298	ENSMUSG00000020169
Bet1	MGI:1343104	ENSMUSG00000032757
Bet1l	MGI:1913128	ENSMUSG00000025484
Bex1	MGI:1328321	ENSMUSG00000050071
Bex2	MGI:1338017	ENSMUSG00000042750
Bex3	MGI:1338016	ENSMUSG00000046432
Bex4	MGI:3606746	ENSMUSG00000047844
Bex6	MGI:3588247	ENSMUSG00000075269
Bfar	MGI:1914368	ENSMUSG00000022684
Bfsp1	MGI:101770	ENSMUSG00000027420
Bfsp2	MGI:1333828	ENSMUSG00000032556
Bglap	MGI:88156	ENSMUSG00000074483
Bglap2	MGI:88157	ENSMUSG00000074486
Bglap3	MGI:88155	ENSMUSG00000074489
Bgn	MGI:88158	ENSMUSG00000031375
Bhlha15	MGI:891976	ENSMUSG00000052271
Bhlha9	MGI:2444198	ENSMUSG00000044243
Bhlhb9	MGI:1917487	ENSMUSG00000072964
Bhlhe22	MGI:1930001	ENSMUSG00000025128
Bhlhe23	MGI:2153710	ENSMUSG00000045493
Bhlhe40	MGI:1097714	ENSMUSG00000030103
Bhlhe41	MGI:1930704	ENSMUSG00000030256
Bhmt	MGI:1339972	ENSMUSG00000074768
Bhmt2	MGI:1891379	ENSMUSG00000042118
Bicc1	MGI:1933388	ENSMUSG00000014329
Bicd1	MGI:1101760	ENSMUSG00000003452
Bicd2	MGI:1924145	ENSMUSG00000037933
Bicdl1	MGI:1922915	ENSMUSG00000041609
Bicdl2	MGI:2388267	ENSMUSG00000043782
Bicra	MGI:2154263	ENSMUSG00000070808
Bicral	MGI:2673855	ENSMUSG00000036568
Bid	MGI:108093	ENSMUSG00000004446
Bik	MGI:1206591	ENSMUSG00000016758
Bin1	MGI:108092	ENSMUSG00000024381
Bin2	MGI:3611448	ENSMUSG00000098112
Bin3	MGI:1929883	ENSMUSG00000022089
Birc2	MGI:1197009	ENSMUSG00000057367
Birc3	MGI:1197007	ENSMUSG00000032000
Birc5	MGI:1203517	ENSMUSG00000017716
Birc6	MGI:1276108	ENSMUSG00000024073
Birc7	MGI:2676458	ENSMUSG00000038840
Bivm	MGI:2179809	ENSMUSG00000041684
Blcap	MGI:1858907	ENSMUSG00000067787
Blk	MGI:88169	ENSMUSG00000014453
Blm	MGI:1328362	ENSMUSG00000030528
Blmh	MGI:1345186	ENSMUSG00000020840
Blnk	MGI:96878	ENSMUSG00000061132
Bloc1s1	MGI:1195276	ENSMUSG00000090247
Bloc1s2	MGI:1920939	ENSMUSG00000057506
Bloc1s3	MGI:2678952	ENSMUSG00000057667
Bloc1s4	MGI:1929230	ENSMUSG00000060708
Bloc1s5	MGI:2178598	ENSMUSG00000038982
Bloc1s6	MGI:1927580	ENSMUSG00000005804
Blvra	MGI:88170	ENSMUSG00000001999
Blvrb	MGI:2385271	ENSMUSG00000040466
Blzf1	MGI:1201607	ENSMUSG00000026577
Bmf	MGI:2176433	ENSMUSG00000040093
Bmi1	MGI:88174	ENSMUSG00000026739
Bmp1	MGI:88176	ENSMUSG00000022098
Bmp10	MGI:1338820	ENSMUSG00000030046
Bmp15	MGI:1316745	ENSMUSG00000023279
Bmp2	MGI:88177	ENSMUSG00000027358
Bmp2k	MGI:2155456	ENSMUSG00000034663
Bmp3	MGI:88179	ENSMUSG00000029335
Bmp4	MGI:88180	ENSMUSG00000021835
Bmp5	MGI:88181	ENSMUSG00000032179
Bmp6	MGI:88182	ENSMUSG00000039004
Bmp7	MGI:103302	ENSMUSG00000008999
Bmp8a	MGI:104515	ENSMUSG00000032726
Bmp8b	MGI:107335	ENSMUSG00000002384
Bmper	MGI:1920480	ENSMUSG00000031963
Bmpr1a	MGI:1338938	ENSMUSG00000021796
Bmpr1b	MGI:107191	ENSMUSG00000052430
Bmpr2	MGI:1095407	ENSMUSG00000067336
Bms1	MGI:2446132	ENSMUSG00000030138
Bmt2	MGI:2141466	ENSMUSG00000042742
Bmx	MGI:1101778	ENSMUSG00000031377
Bmyc	MGI:88184	ENSMUSG00000049086
Bnc1	MGI:1097164	ENSMUSG00000025105
Bnc2	MGI:2443805	ENSMUSG00000028487
Bnip1	MGI:109328	ENSMUSG00000024191
Bnip2	MGI:109327	ENSMUSG00000011958
Bnip3	MGI:109326	ENSMUSG00000078566
Bnip3l	MGI:1332659	ENSMUSG00000022051
Bnipl	MGI:2384749	ENSMUSG00000028115
Boc	MGI:2151153	ENSMUSG00000022687
Bod1	MGI:1916806	ENSMUSG00000044502
Bod1l	MGI:2444804	ENSMUSG00000061755
Bok	MGI:1858494	ENSMUSG00000026278
Bola1	MGI:1916418	ENSMUSG00000015943
Bola2	MGI:1913412	ENSMUSG00000047721
Bola3	MGI:1925903	ENSMUSG00000045160
Boll	MGI:1922638	ENSMUSG00000025977
Bop1	MGI:1334460	ENSMUSG00000022557
Bora	MGI:1924994	ENSMUSG00000022070
Borcs5	MGI:1915024	ENSMUSG00000042992
Borcs6	MGI:1919173	ENSMUSG00000045176
Borcs7	MGI:1913689	ENSMUSG00000062376
Borcs8	MGI:1919618	ENSMUSG00000002345
Bpgm	MGI:1098242	ENSMUSG00000038871
Bphl	MGI:1915271	ENSMUSG00000038286
Bpi	MGI:3045315	ENSMUSG00000052922
Bpifb1	MGI:2137431	ENSMUSG00000027485
Bpifb4	MGI:2685852	ENSMUSG00000074665
Bpifb5	MGI:2385160	ENSMUSG00000038572
Bpifb6	MGI:2684965	ENSMUSG00000068009
Bpifc	MGI:3026884	ENSMUSG00000050108
Bpnt1	MGI:1338800	ENSMUSG00000026617
Bptf	MGI:2444008	ENSMUSG00000040481
Braf	MGI:88190	ENSMUSG00000002413
Brap	MGI:1919649	ENSMUSG00000029458
Brat1	MGI:1891679	ENSMUSG00000000148
Brca1	MGI:104537	ENSMUSG00000017146
Brca2	MGI:109337	ENSMUSG00000041147
Brcc3	MGI:2389572	ENSMUSG00000031201
Brd1	MGI:1924161	ENSMUSG00000022387
Brd2	MGI:99495	ENSMUSG00000024335
Brd3	MGI:1914632	ENSMUSG00000026918
Brd4	MGI:1888520	ENSMUSG00000024002
Brd7	MGI:1349766	ENSMUSG00000031660
Brd8	MGI:1925906	ENSMUSG00000003778
Brd9	MGI:2145317	ENSMUSG00000057649
Brdt	MGI:1891374	ENSMUSG00000029279
Brf1	MGI:1919558	ENSMUSG00000011158
Brf2	MGI:1913903	ENSMUSG00000031487
Bri3	MGI:1933174	ENSMUSG00000047843
Bri3bp	MGI:1924059	ENSMUSG00000037905
Brinp1	MGI:1928478	ENSMUSG00000028351
Brinp2	MGI:2443333	ENSMUSG00000004031
Brinp3	MGI:2443035	ENSMUSG00000035131
Brip1	MGI:2442836	ENSMUSG00000034329
Brix1	MGI:1915082	ENSMUSG00000022247
Brk1	MGI:1915406	ENSMUSG00000033940
Brms1	MGI:2388804	ENSMUSG00000080268
Brms1l	MGI:1196337	ENSMUSG00000012076
Brox	MGI:1918928	ENSMUSG00000046836
Brpf1	MGI:1926033	ENSMUSG00000001632
Brpf3	MGI:2146836	ENSMUSG00000063952
Brsk1	MGI:2685946	ENSMUSG00000035390
Brsk2	MGI:1923020	ENSMUSG00000053046
Brwd1	MGI:1890651	ENSMUSG00000022914
Brwd3	MGI:3029414	ENSMUSG00000063663
Bscl2	MGI:1298392	ENSMUSG00000071657
Bsdc1	MGI:1913466	ENSMUSG00000040859
Bsg	MGI:88208	ENSMUSG00000023175
Bsn	MGI:1277955	ENSMUSG00000032589
Bsnd	MGI:2153465	ENSMUSG00000025418
Bsph1	MGI:2685613	ENSMUSG00000074378
Bspry	MGI:2177191	ENSMUSG00000028392
Bst1	MGI:105370	ENSMUSG00000029082
Bst2	MGI:1916800	ENSMUSG00000046718
Bsx	MGI:2669849	ENSMUSG00000054360
Btaf1	MGI:2147538	ENSMUSG00000040565
Btbd1	MGI:1933765	ENSMUSG00000025103
Btbd10	MGI:1916065	ENSMUSG00000038187
Btbd11	MGI:1921257	ENSMUSG00000020042
Btbd16	MGI:3045247	ENSMUSG00000040298
Btbd17	MGI:1919264	ENSMUSG00000000202
Btbd18	MGI:3650217	ENSMUSG00000086598
Btbd19	MGI:1925861	ENSMUSG00000073771
Btbd2	MGI:1933831	ENSMUSG00000003344
Btbd3	MGI:2385155	ENSMUSG00000062098
Btbd6	MGI:3026623	ENSMUSG00000002803
Btbd7	MGI:1917858	ENSMUSG00000041702
Btbd9	MGI:1916625	ENSMUSG00000062202
Btc	MGI:99439	ENSMUSG00000082361
Btd	MGI:1347001	ENSMUSG00000021900
Btf3	MGI:1202875	ENSMUSG00000021660
Btf3l4	MGI:1915312	ENSMUSG00000028568
Btg1	MGI:88215	ENSMUSG00000036478
Btg2	MGI:108384	ENSMUSG00000020423
Btg3	MGI:109532	ENSMUSG00000022863
Btg4	MGI:1860140	ENSMUSG00000032056
Btk	MGI:88216	ENSMUSG00000031264
Btla	MGI:2658978	ENSMUSG00000052013
Btn1a1	MGI:103118	ENSMUSG00000000706
Btn2a2	MGI:3606486	ENSMUSG00000053216
Btnl1	MGI:1932027	ENSMUSG00000062638
Btnl10	MGI:2182073	ENSMUSG00000020490
Btnl4	MGI:1932036	ENSMUSG00000058435
Btnl9	MGI:2442439	ENSMUSG00000040283
Btrc	MGI:1338871	ENSMUSG00000025217
Bub1	MGI:1100510	ENSMUSG00000027379
Bub1b	MGI:1333889	ENSMUSG00000040084
Bub3	MGI:1343463	ENSMUSG00000066979
Bud13	MGI:2443443	ENSMUSG00000032077
Bud31	MGI:2141291	ENSMUSG00000038722
Bves	MGI:1346013	ENSMUSG00000071317
Bysl	MGI:1858419	ENSMUSG00000023988
Bzw1	MGI:1914132	ENSMUSG00000051223
Bzw2	MGI:1914162	ENSMUSG00000020547
C130032M10Rik	MGI:3642482	ENSMUSG00000097821
C130050O18Rik	MGI:2442694	ENSMUSG00000044092
C130060K24Rik	MGI:2441881	ENSMUSG00000029917
C130073F10Rik	MGI:3045359	ENSMUSG00000046133
C130074G19Rik	MGI:2444831	ENSMUSG00000039349
C1d	MGI:1927354	ENSMUSG00000000581
C1galt1	MGI:2151071	ENSMUSG00000042460
C1galt1c1	MGI:1913493	ENSMUSG00000048970
C1qa	MGI:88223	ENSMUSG00000036887
C1qb	MGI:88224	ENSMUSG00000036905
C1qbp	MGI:1194505	ENSMUSG00000018446
C1qc	MGI:88225	ENSMUSG00000036896
C1ql1	MGI:1344400	ENSMUSG00000045532
C1ql2	MGI:3032521	ENSMUSG00000036907
C1ql3	MGI:2387350	ENSMUSG00000049630
C1ql4	MGI:3579909	ENSMUSG00000001076
C1qtnf1	MGI:1919254	ENSMUSG00000017446
C1qtnf12	MGI:1914639	ENSMUSG00000023571
C1qtnf2	MGI:1916433	ENSMUSG00000046491
C1qtnf3	MGI:1932136	ENSMUSG00000058914
C1qtnf4	MGI:1914695	ENSMUSG00000040794
C1qtnf6	MGI:1919959	ENSMUSG00000022440
C1qtnf7	MGI:1925911	ENSMUSG00000061535
C1qtnf9	MGI:3045252	ENSMUSG00000071347
C1ra	MGI:1355313	ENSMUSG00000055172
C1rb	MGI:3779804	ENSMUSG00000098470
C1rl	MGI:2660692	ENSMUSG00000038527
C1s1	MGI:1355312	ENSMUSG00000038521
C1s2	MGI:3644269	ENSMUSG00000079343
C2	MGI:88226	ENSMUSG00000024371
C230096K16Rik	MGI:3041194	ENSMUSG00000106205
C2cd2	MGI:1891883	ENSMUSG00000045975
C2cd2l	MGI:1919014	ENSMUSG00000032120
C2cd3	MGI:2142166	ENSMUSG00000047248
C2cd4a	MGI:3645763	ENSMUSG00000047990
C2cd4b	MGI:1922947	ENSMUSG00000091956
C2cd4c	MGI:2685084	ENSMUSG00000045912
C2cd4d	MGI:2685505	ENSMUSG00000091648
C2cd5	MGI:1921991	ENSMUSG00000030279
C3	MGI:88227	ENSMUSG00000024164
C330007P06Rik	MGI:1924894	ENSMUSG00000006423
C330018D20Rik	MGI:1924672	ENSMUSG00000024592
C330021F23Rik	MGI:3612471	ENSMUSG00000065952
C330027C09Rik	MGI:2146335	ENSMUSG00000033031
C3ar1	MGI:1097680	ENSMUSG00000040552
C4a	MGI:98320	ENSMUSG00000015451
C4b	MGI:88228	ENSMUSG00000073418
C4bp	MGI:88229	ENSMUSG00000026405
C530008M17Rik	MGI:2444817	ENSMUSG00000036377
C530025M09Rik	MGI:2442090	ENSMUSG00000074737
C5ar1	MGI:88232	ENSMUSG00000049130
C5ar2	MGI:2442013	ENSMUSG00000074361
C6	MGI:88233	ENSMUSG00000022181
C7	MGI:88235	ENSMUSG00000079105
C77080	MGI:2140651	ENSMUSG00000050390
C79130	MGI:2141307	ENSMUSG00000105741
C87436	MGI:2141787	ENSMUSG00000046679
C8a	MGI:2668347	ENSMUSG00000035031
C8b	MGI:88236	ENSMUSG00000029656
C8g	MGI:88237	ENSMUSG00000015083
C9	MGI:1098282	ENSMUSG00000022149
Caap1	MGI:1915020	ENSMUSG00000028578
Cab39	MGI:107438	ENSMUSG00000036707
Cab39l	MGI:1914081	ENSMUSG00000021981
Cabin1	MGI:1298375	ENSMUSG00000020196
Cables1	MGI:1927065	ENSMUSG00000040957
Cables2	MGI:2182335	ENSMUSG00000038990
Cabp1	MGI:1352750	ENSMUSG00000029544
Cabp4	MGI:1920910	ENSMUSG00000024842
Cabp5	MGI:1352746	ENSMUSG00000005649
Cabp7	MGI:2183437	ENSMUSG00000009075
Cabyr	MGI:1918382	ENSMUSG00000024430
Cacfd1	MGI:1924317	ENSMUSG00000015488
Cachd1	MGI:2444177	ENSMUSG00000028532
Cacna1a	MGI:109482	ENSMUSG00000034656
Cacna1b	MGI:88296	ENSMUSG00000004113
Cacna1c	MGI:103013	ENSMUSG00000051331
Cacna1d	MGI:88293	ENSMUSG00000015968
Cacna1e	MGI:106217	ENSMUSG00000004110
Cacna1g	MGI:1201678	ENSMUSG00000020866
Cacna1h	MGI:1928842	ENSMUSG00000024112
Cacna1i	MGI:2178051	ENSMUSG00000022416
Cacna1s	MGI:88294	ENSMUSG00000026407
Cacna2d1	MGI:88295	ENSMUSG00000040118
Cacna2d2	MGI:1929813	ENSMUSG00000010066
Cacna2d3	MGI:1338890	ENSMUSG00000021991
Cacna2d4	MGI:2442632	ENSMUSG00000041460
Cacnb1	MGI:102522	ENSMUSG00000020882
Cacnb2	MGI:894644	ENSMUSG00000057914
Cacnb3	MGI:103307	ENSMUSG00000003352
Cacnb4	MGI:103301	ENSMUSG00000017412
Cacng1	MGI:1206582	ENSMUSG00000020722
Cacng2	MGI:1316660	ENSMUSG00000019146
Cacng3	MGI:1859165	ENSMUSG00000066189
Cacng4	MGI:1859167	ENSMUSG00000020723
Cacng5	MGI:2157946	ENSMUSG00000040373
Cacng6	MGI:1859168	ENSMUSG00000078815
Cacng7	MGI:1932374	ENSMUSG00000069806
Cacng8	MGI:1932376	ENSMUSG00000053395
Cactin	MGI:1917562	ENSMUSG00000034889
Cacul1	MGI:1926082	ENSMUSG00000033417
Cacybp	MGI:1270839	ENSMUSG00000014226
Cad	MGI:1916969	ENSMUSG00000013629
Cadm1	MGI:1889272	ENSMUSG00000032076
Cadm2	MGI:2442722	ENSMUSG00000064115
Cadm3	MGI:2137858	ENSMUSG00000005338
Cadm4	MGI:2449088	ENSMUSG00000054793
Cadps	MGI:1350922	ENSMUSG00000054423
Cadps2	MGI:2443963	ENSMUSG00000017978
Cage1	MGI:1918463	ENSMUSG00000044566
Calb1	MGI:88248	ENSMUSG00000028222
Calb2	MGI:101914	ENSMUSG00000003657
Calca	MGI:2151253	ENSMUSG00000030669
Calcb	MGI:2151254	ENSMUSG00000030666
Calcoco1	MGI:1914738	ENSMUSG00000023055
Calcoco2	MGI:1343177	ENSMUSG00000006056
Calcr	MGI:101950	ENSMUSG00000023964
Calcrl	MGI:1926944	ENSMUSG00000059588
Cald1	MGI:88250	ENSMUSG00000029761
Calhm1	MGI:3643383	ENSMUSG00000079258
Calhm2	MGI:1919941	ENSMUSG00000033033
Calm1	MGI:88251	ENSMUSG00000001175
Calm2	MGI:103250	ENSMUSG00000036438
Calm3	MGI:103249	ENSMUSG00000019370
Calm4	MGI:1931464	ENSMUSG00000033765
Calml3	MGI:1917655	ENSMUSG00000063130
Calml4	MGI:1922850	ENSMUSG00000032246
Caln1	MGI:2155987	ENSMUSG00000060371
Calr	MGI:88252	ENSMUSG00000003814
Calr3	MGI:1920566	ENSMUSG00000019732
Calr4	MGI:2140435	ENSMUSG00000028558
Calu	MGI:1097158	ENSMUSG00000029767
Caly	MGI:1915816	ENSMUSG00000025468
Camk1	MGI:1098535	ENSMUSG00000030272
Camk1d	MGI:2442190	ENSMUSG00000039145
Camk1g	MGI:2388073	ENSMUSG00000016179
Camk2a	MGI:88256	ENSMUSG00000024617
Camk2b	MGI:88257	ENSMUSG00000057897
Camk2d	MGI:1341265	ENSMUSG00000053819
Camk2g	MGI:88259	ENSMUSG00000021820
Camk2n1	MGI:1913509	ENSMUSG00000046447
Camk2n2	MGI:1920297	ENSMUSG00000051146
Camk4	MGI:88258	ENSMUSG00000038128
Camkk1	MGI:1891766	ENSMUSG00000020785
Camkk2	MGI:2444812	ENSMUSG00000029471
Camkmt	MGI:1920832	ENSMUSG00000071037
Camkv	MGI:2384296	ENSMUSG00000032936
Caml	MGI:104728	ENSMUSG00000021501
Camp	MGI:108443	ENSMUSG00000038357
Camsap1	MGI:3036242	ENSMUSG00000026933
Camsap2	MGI:1922434	ENSMUSG00000041570
Camsap3	MGI:1916947	ENSMUSG00000044433
Camta1	MGI:2140230	ENSMUSG00000014592
Camta2	MGI:2135957	ENSMUSG00000040712
Cand1	MGI:1261820	ENSMUSG00000020114
Cand2	MGI:1914338	ENSMUSG00000030319
Cant1	MGI:1923275	ENSMUSG00000025575
Canx	MGI:88261	ENSMUSG00000020368
Cap1	MGI:88262	ENSMUSG00000028656
Cap2	MGI:1914502	ENSMUSG00000021373
Capg	MGI:1098259	ENSMUSG00000056737
Capn1	MGI:88263	ENSMUSG00000024942
Capn10	MGI:1344392	ENSMUSG00000026270
Capn11	MGI:1352490	ENSMUSG00000058626
Capn12	MGI:1891369	ENSMUSG00000054083
Capn13	MGI:2685789	ENSMUSG00000043705
Capn15	MGI:1355075	ENSMUSG00000037326
Capn2	MGI:88264	ENSMUSG00000026509
Capn3	MGI:107437	ENSMUSG00000079110
Capn5	MGI:1100859	ENSMUSG00000035547
Capn6	MGI:1100850	ENSMUSG00000067276
Capn7	MGI:1338030	ENSMUSG00000021893
Capn8	MGI:2181366	ENSMUSG00000038599
Capn9	MGI:1920897	ENSMUSG00000031981
Capns1	MGI:88266	ENSMUSG00000001794
Capns2	MGI:1916793	ENSMUSG00000078144
Caprin1	MGI:1858234	ENSMUSG00000027184
Caprin2	MGI:2448541	ENSMUSG00000030309
Caps2	MGI:2441980	ENSMUSG00000035694
Capsl	MGI:1922818	ENSMUSG00000039676
Capza1	MGI:106227	ENSMUSG00000070372
Capza2	MGI:106222	ENSMUSG00000015733
Capzb	MGI:104652	ENSMUSG00000028745
Car1	MGI:88268	ENSMUSG00000027556
Car10	MGI:1919855	ENSMUSG00000056158
Car11	MGI:1336193	ENSMUSG00000003273
Car12	MGI:1923709	ENSMUSG00000032373
Car13	MGI:1931322	ENSMUSG00000027555
Car14	MGI:1344341	ENSMUSG00000038526
Car15	MGI:1931324	ENSMUSG00000090236
Car2	MGI:88269	ENSMUSG00000027562
Car3	MGI:88270	ENSMUSG00000027559
Car4	MGI:1096574	ENSMUSG00000000805
Car5a	MGI:101946	ENSMUSG00000025317
Car5b	MGI:1926249	ENSMUSG00000031373
Car6	MGI:1333786	ENSMUSG00000028972
Car7	MGI:103100	ENSMUSG00000031883
Car8	MGI:88253	ENSMUSG00000041261
Car9	MGI:2447188	ENSMUSG00000028463
Card10	MGI:2146012	ENSMUSG00000033170
Card11	MGI:1916978	ENSMUSG00000036526
Card14	MGI:2386258	ENSMUSG00000013483
Card19	MGI:1915730	ENSMUSG00000037960
Card6	MGI:3032959	ENSMUSG00000041849
Card9	MGI:2685628	ENSMUSG00000026928
Carf	MGI:2182269	ENSMUSG00000026017
Carhsp1	MGI:1196368	ENSMUSG00000008393
Carm1	MGI:1913208	ENSMUSG00000032185
Carmil1	MGI:1915982	ENSMUSG00000021338
Carmil2	MGI:2685431	ENSMUSG00000050357
Carmil3	MGI:2448573	ENSMUSG00000022211
Carnmt1	MGI:1914633	ENSMUSG00000024726
Carns1	MGI:2147595	ENSMUSG00000075289
Cars	MGI:1351477	ENSMUSG00000010755
Cars2	MGI:1919191	ENSMUSG00000056228
Cartpt	MGI:1351330	ENSMUSG00000021647
Casc1	MGI:2444480	ENSMUSG00000043541
Casc3	MGI:2179723	ENSMUSG00000078676
Casc4	MGI:2443129	ENSMUSG00000060227
Casd1	MGI:2384865	ENSMUSG00000015189
Cask	MGI:1309489	ENSMUSG00000031012
Caskin1	MGI:2442952	ENSMUSG00000033597
Caskin2	MGI:2157062	ENSMUSG00000034471
Casp1	MGI:96544	ENSMUSG00000025888
Casp12	MGI:1312922	ENSMUSG00000025887
Casp14	MGI:1335092	ENSMUSG00000005355
Casp2	MGI:97295	ENSMUSG00000029863
Casp3	MGI:107739	ENSMUSG00000031628
Casp4	MGI:107700	ENSMUSG00000033538
Casp6	MGI:1312921	ENSMUSG00000027997
Casp7	MGI:109383	ENSMUSG00000025076
Casp8	MGI:1261423	ENSMUSG00000026029
Casp8ap2	MGI:1349399	ENSMUSG00000028282
Casp9	MGI:1277950	ENSMUSG00000028914
Casq1	MGI:1309468	ENSMUSG00000007122
Casq2	MGI:1309469	ENSMUSG00000027861
Casr	MGI:1351351	ENSMUSG00000051980
Cass4	MGI:2444482	ENSMUSG00000074570
Cast	MGI:1098236	ENSMUSG00000021585
Casz1	MGI:1196251	ENSMUSG00000028977
Cat	MGI:88271	ENSMUSG00000027187
Catip	MGI:2685062	ENSMUSG00000073650
Catsper2	MGI:2387404	ENSMUSG00000033486
Catsper3	MGI:1924106	ENSMUSG00000021499
Catsper4	MGI:3043288	ENSMUSG00000048003
Catsperd	MGI:2147030	ENSMUSG00000040828
Catsperg1	MGI:2443617	ENSMUSG00000049676
Catsperz	MGI:1914327	ENSMUSG00000050623
Cav1	MGI:102709	ENSMUSG00000007655
Cav2	MGI:107571	ENSMUSG00000000058
Cav3	MGI:107570	ENSMUSG00000062694
Cavin1	MGI:1277968	ENSMUSG00000004044
Cavin2	MGI:99513	ENSMUSG00000045954
Cavin3	MGI:1923422	ENSMUSG00000037060
Cavin4	MGI:1915266	ENSMUSG00000028348
Cbarp	MGI:1354170	ENSMUSG00000035640
Cbfa2t2	MGI:1333833	ENSMUSG00000038533
Cbfa2t3	MGI:1338013	ENSMUSG00000006362
Cbfb	MGI:99851	ENSMUSG00000031885
Cbl	MGI:88279	ENSMUSG00000034342
Cblb	MGI:2146430	ENSMUSG00000022637
Cblc	MGI:1931457	ENSMUSG00000040525
Cbll1	MGI:2144842	ENSMUSG00000020659
Cbln1	MGI:88281	ENSMUSG00000031654
Cbln2	MGI:88282	ENSMUSG00000024647
Cbln3	MGI:1889286	ENSMUSG00000040380
Cbln4	MGI:2154433	ENSMUSG00000067578
Cbr1	MGI:88284	ENSMUSG00000051483
Cbr2	MGI:107200	ENSMUSG00000025150
Cbr3	MGI:1309992	ENSMUSG00000022947
Cbr4	MGI:2384567	ENSMUSG00000031641
Cbs	MGI:88285	ENSMUSG00000024039
Cbwd1	MGI:2385089	ENSMUSG00000024878
Cbx1	MGI:105369	ENSMUSG00000018666
Cbx2	MGI:88289	ENSMUSG00000025577
Cbx3	MGI:108515	ENSMUSG00000029836
Cbx4	MGI:1195985	ENSMUSG00000039989
Cbx5	MGI:109372	ENSMUSG00000009575
Cbx6	MGI:3512628	ENSMUSG00000089715
Cbx7	MGI:1196439	ENSMUSG00000053411
Cbx8	MGI:1353589	ENSMUSG00000025578
Cby1	MGI:1920989	ENSMUSG00000022428
Cby3	MGI:1923903	ENSMUSG00000050087
Cc2d1a	MGI:2384831	ENSMUSG00000036686
Cc2d1b	MGI:2443076	ENSMUSG00000028582
Cc2d2a	MGI:1924487	ENSMUSG00000039765
Ccar1	MGI:1914750	ENSMUSG00000020074
Ccar2	MGI:2444228	ENSMUSG00000033712
Ccbe1	MGI:2445053	ENSMUSG00000046318
Ccdc102a	MGI:2686927	ENSMUSG00000063605
Ccdc103	MGI:1920543	ENSMUSG00000020930
Ccdc105	MGI:1918226	ENSMUSG00000078442
Ccdc106	MGI:2385900	ENSMUSG00000035228
Ccdc107	MGI:1913423	ENSMUSG00000028461
Ccdc110	MGI:2685018	ENSMUSG00000071104
Ccdc112	MGI:1918800	ENSMUSG00000071855
Ccdc113	MGI:3606076	ENSMUSG00000036598
Ccdc114	MGI:2446120	ENSMUSG00000040189
Ccdc115	MGI:1916918	ENSMUSG00000042111
Ccdc116	MGI:1924122	ENSMUSG00000022768
Ccdc117	MGI:2144383	ENSMUSG00000020482
Ccdc12	MGI:1919904	ENSMUSG00000019659
Ccdc120	MGI:1859619	ENSMUSG00000031150
Ccdc121	MGI:2685601	ENSMUSG00000050625
Ccdc122	MGI:1918358	ENSMUSG00000034795
Ccdc124	MGI:1916403	ENSMUSG00000007721
Ccdc125	MGI:1923291	ENSMUSG00000048924
Ccdc126	MGI:1889376	ENSMUSG00000050786
Ccdc127	MGI:1914683	ENSMUSG00000021578
Ccdc129	MGI:2685304	ENSMUSG00000037973
Ccdc13	MGI:1920144	ENSMUSG00000079235
